date,AAPL,AMC,AMZN,CCEP,CFLT,GME,GOOGL,JPM,META,MSFT,NVDA,SPY,TSLA,UNH,^GSPC
2022-01-12,175.52999877929688,227.1999969482422,165.20700073242188,58.59000015258789,73.6500015258789,32.01499938964844,141.4304962158203,168.44000244140625,333.260009765625,318.2699890136719,27.999000549316406,471.0199890136719,368.739990234375,473.7200012207031,4726.35009765625
2022-01-13,172.19000244140625,,161.21400451660156,59.650001525878906,,30.6200008392334,138.58700561523438,168.22999572753906,326.4800109863281,304.79998779296875,26.575000762939453,464.5299987792969,343.85333251953125,467.4299926757813,4659.02978515625
2022-01-14,173.07000732421875,,162.13800048828125,59.65999984741211,,29.162500381469727,139.48049926757812,157.88999938964844,331.8999938964844,310.20001220703125,26.941999435424805,464.7200012207031,349.8699951171875,468.69000244140625,4662.85009765625
2022-01-18,169.8000030517578,,158.91749572753906,58.45000076293945,61.75,27.227500915527344,135.9980010986328,151.27000427246094,318.1499938964844,302.6499938964844,25.902999877929688,456.489990234375,343.5033264160156,460.989990234375,4577.10986328125
2022-01-19,166.22999572753906,183.1999969482422,156.2989959716797,58.2599983215332,61.31999969482422,26.642499923706055,135.1165008544922,148.92999267578125,319.5899963378906,303.3299865722656,25.066999435424805,451.75,331.8833312988281,462.5199890136719,4532.759765625
2022-01-20,164.50999450683594,180.6999969482422,151.66749572753906,58.18000030517578,62.0,25.667499542236328,133.3074951171875,147.66000366210938,316.55999755859375,301.6000061035156,24.149999618530273,446.75,332.0899963378906,463.0,4482.72998046875
2022-01-21,162.41000366210938,179.6999969482422,142.64300537109375,56.70000076293945,59.88999938964844,26.59000015258789,130.35150146484375,145.0800018310547,303.1700134277344,296.0299987792969,23.374000549316406,437.9800109863281,314.6333312988281,461.1700134277344,4397.93994140625
2022-01-24,161.6199951171875,166.39999389648438,144.54400634765625,56.86000061035156,58.63999938964844,25.037500381469727,130.8040008544922,144.9499969482422,308.7099914550781,296.3699951171875,23.371999740600582,439.8399963378906,310.0,462.2699890136719,4410.1298828125
2022-01-25,159.77999877929688,160.1999969482422,139.98599243164062,56.34000015258789,56.75,24.947500228881836,126.93499755859376,146.52999877929688,300.1499938964844,288.489990234375,22.323999404907227,434.4700012207031,306.1333312988281,456.8399963378906,4356.4501953125
2022-01-26,159.69000244140625,159.39999389648438,138.87249755859375,56.95000076293945,56.0,25.815000534057617,129.23300170898438,147.9199981689453,294.6300048828125,296.7099914550781,22.77199935913086,433.3800048828125,312.4700012207031,458.4299926757813,4349.93017578125
2022-01-27,159.22000122070312,,139.6374969482422,55.70000076293945,58.25,,129.0050048828125,145.30999755859375,294.6400146484375,299.8399963378906,21.944000244140625,431.239990234375,,461.6000061035156,4326.509765625
2022-01-28,170.3300018310547,150.60000610351562,143.97799682617188,56.72999954223633,62.81999969482422,24.477500915527344,133.3509979248047,146.61000061035156,301.7099914550781,308.260009765625,22.84000015258789,441.9500122070313,,466.05999755859375,4431.85009765625
2022-01-31,174.77999877929688,160.60000610351562,149.57350158691406,57.150001525878906,65.38999938964844,,135.30349731445312,148.60000610351562,313.260009765625,310.9800109863281,24.486000061035156,449.9100036621094,,472.5700073242187,4515.5498046875
2022-02-01,174.61000061035156,168.60000610351562,151.19349670410156,58.310001373291016,68.55000305175781,,137.6439971923828,151.14999389648438,319.0,308.760009765625,24.63800048828125,452.9500122070313,310.4166564941406,468.4100036621094,4546.5400390625
2022-02-02,175.83999633789062,,150.6125030517578,58.27000045776367,65.70999908447266,,148.0,149.94000244140625,323.0,313.4599914550781,25.242000579833984,457.3500061035156,301.88665771484375,479.7799987792969,4589.3798828125
2022-02-03,172.89999389648438,148.6999969482422,138.8455047607422,57.95000076293945,63.65999984741211,,143.08999633789062,148.6999969482422,,301.25,23.947999954223633,446.6000061035156,297.0466613769531,488.7699890136719,4477.43994140625
2022-02-04,172.38999938964844,153.5,,57.119998931884766,66.4800033569336,25.584999084472656,143.29299926757812,152.55999755859375,,305.94000244140625,24.319000244140625,448.7000122070313,307.7733459472656,483.1700134277344,4500.52978515625
2022-02-07,171.66000366210938,149.10000610351562,,57.529998779296875,68.9800033569336,25.584999084472656,139.2010040283203,153.07000732421875,224.91000366210935,300.95001220703125,24.72800064086914,447.260009765625,302.4466552734375,483.7000122070313,4483.8701171875
2022-02-08,174.8300018310547,,161.4134979248047,57.720001220703125,72.13999938964844,,139.3990020751953,155.9499969482422,220.17999267578125,304.55999755859375,25.107999801635746,450.94000244140625,307.3333435058594,493.4100036621094,4521.5400390625
2022-02-09,176.27999877929688,,161.1894989013672,58.959999084472656,74.94999694824219,,141.5919952392578,156.60000610351562,232.0,311.2099914550781,26.704999923706055,457.5400085449219,310.6666564941406,498.1000061035156,4587.18017578125
2022-02-10,172.1199951171875,,159.0034942626953,58.439998626708984,73.19000244140625,30.61750030517578,138.6199951171875,155.9499969482422,228.07000732421875,302.3800048828125,25.823999404907227,449.3200073242187,301.51666259765625,486.7200012207031,4504.080078125
2022-02-11,168.63999938964844,188.1000061035156,153.2935028076172,57.09000015258789,,31.0625,134.28250122070312,153.9199981689453,219.5500030517578,295.0400085449219,23.948999404907227,440.4599914550781,286.6666564941406,478.1300048828125,4418.64013671875
2022-02-14,168.8800048828125,177.5,155.16700744628906,56.97999954223633,,29.272499084472656,135.5260009765625,152.49000549316406,217.6999969482422,295.0,24.267000198364254,439.0199890136719,291.9200134277344,474.3999938964844,4401.669921875
2022-02-15,172.7899932861328,,156.510498046875,57.2400016784668,57.529998779296875,31.540000915527344,136.60850524902344,154.72000122070312,221.0,300.4700012207031,,446.1000061035156,307.4766540527344,478.2300109863281,4471.06982421875
2022-02-16,172.5500030517578,196.6999969482422,158.10049438476562,56.439998626708984,57.95000076293945,32.08250045776367,137.73800659179688,155.0,216.5399932861328,299.5,26.51099967956543,446.6000061035156,307.7966613769531,480.0499877929687,4475.009765625
2022-02-17,168.8800048828125,189.3999938964844,154.65249633789062,55.7599983215332,,30.852500915527344,132.53900146484375,151.42999267578125,207.7100067138672,290.7300109863281,24.506999969482425,437.05999755859375,292.1166687011719,470.3399963378906,4380.259765625
2022-02-18,167.3000030517578,179.0,152.60150146484375,55.400001525878906,,30.38249969482422,130.4029998779297,152.13999938964844,206.16000366210935,287.92999267578125,23.642000198364254,434.2300109863281,285.6600036621094,467.80999755859375,4348.8701171875
2022-02-22,164.32000732421875,164.6999969482422,150.19749450683594,54.15999984741211,,29.51499938964844,129.81350708007812,151.8699951171875,202.0800018310547,287.7200012207031,23.38999938964844,429.5700073242187,273.84332275390625,462.510009765625,4304.759765625
2022-02-23,160.07000732421875,157.3000030517578,144.82699584960938,52.970001220703125,,28.717500686645508,127.58799743652344,148.69000244140625,198.4499969482422,280.2699890136719,22.386999130249023,421.9500122070313,254.67999267578125,459.6199951171875,4225.5
2022-02-24,162.74000549316406,,151.35800170898438,51.599998474121094,42.58000183105469,31.145000457763672,132.6909942626953,144.5500030517578,207.6000061035156,294.5899963378906,23.74799919128418,428.2999877929687,266.92333984375,455.8900146484375,4288.7001953125
2022-02-25,164.85000610351562,,153.7884979248047,53.540000915527344,41.90999984741211,29.645000457763672,134.45950317382812,147.97000122070312,210.47999572753903,297.30999755859375,24.156999588012695,437.75,269.9566650390625,475.75,4384.64990234375
2022-02-28,165.1199951171875,188.6000061035156,153.56300354003906,51.209999084472656,42.790000915527344,30.834999084472656,135.0570068359375,141.8000030517578,211.02999877929688,298.7900085449219,24.385000228881836,436.6300048828125,290.1433410644531,475.8699951171875,4373.93994140625
2022-03-01,163.1999969482422,183.1999969482422,151.14199829101562,48.470001220703125,43.279998779296875,29.7549991607666,134.06149291992188,136.4499969482422,203.4900054931641,294.95001220703125,23.47699928283691,429.9800109863281,288.1233215332031,476.25,4306.259765625
2022-03-02,166.55999755859375,185.3000030517578,152.05250549316406,50.2599983215332,43.540000915527344,30.49250030517578,134.57150268554688,139.27999877929688,208.11000061035156,300.19000244140625,24.219999313354492,437.8900146484375,293.2966613769531,485.3800048828125,4386.5400390625
2022-03-03,166.22999572753906,180.6000061035156,147.89849853515625,51.0099983215332,,29.602500915527344,133.89950561523438,138.2899932861328,202.97000122070312,295.9200134277344,23.714000701904297,435.7099914550781,279.7633361816406,486.5899963378906,4363.490234375
2022-03-04,163.1699981689453,,145.64100646972656,,,27.915000915527344,131.906494140625,134.39999389648438,200.05999755859375,289.8599853515625,22.93600082397461,432.1700134277344,279.42999267578125,498.6499938964844,4328.8701171875
2022-03-07,159.3000030517578,,137.4530029296875,,,,126.37850189208984,129.2100067138672,187.47000122070312,278.9100036621094,21.35199928283691,419.4299926757813,268.1933288574219,486.8699951171875,4201.08984375
2022-03-08,157.44000244140625,153.89999389648438,136.01449584960938,44.060001373291016,33.4900016784668,25.752500534057617,127.10449981689452,128.3000030517578,190.2899932861328,275.8500061035156,21.513999938964844,416.25,274.79998779296875,473.4599914550781,4170.7001953125
2022-03-09,162.9499969482422,157.10000610351562,139.2790069580078,47.27000045776367,36.2400016784668,26.302499771118164,133.4199981689453,133.44000244140625,198.5,288.5,23.013999938964844,427.4100036621094,286.3233337402344,485.5700073242187,4277.8798828125
2022-03-10,158.52000427246094,153.1999969482422,146.8175048828125,45.41999816894531,34.43000030517578,25.13999938964844,132.42950439453125,131.86000061035156,195.2100067138672,285.5899963378906,22.65800094604492,425.4800109863281,279.4333190917969,491.44000244140625,4259.52001953125
2022-03-11,154.72999572753906,143.0,145.52450561523438,45.61000061035156,,23.17250061035156,129.87049865722656,128.88999938964844,187.61000061035156,280.07000732421875,22.100000381469727,420.0700073242187,265.1166687011719,482.8699951171875,4204.31005859375
2022-03-14,150.6199951171875,135.60000610351562,141.85299682617188,46.540000915527344,,,125.95099639892578,130.1699981689453,186.6300048828125,276.44000244140625,21.329999923706055,417.0,255.4566650390625,487.9200134277344,4173.10986328125
2022-03-15,155.08999633789062,144.8000030517578,147.3665008544922,47.029998779296875,30.3799991607666,,129.197998046875,132.47999572753906,192.02999877929688,287.1499938964844,22.972999572753903,426.1700134277344,267.2966613769531,497.9100036621094,4262.4501953125
2022-03-16,159.58999633789062,152.3000030517578,153.10400390625,49.22999954223633,32.4900016784668,21.71500015258789,133.28050231933594,138.39999389648438,203.6300048828125,294.3900146484375,24.496000289916992,435.6199951171875,280.07666015625,498.260009765625,4357.85986328125
2022-03-17,160.6199951171875,151.89999389648438,157.23899841308594,49.189998626708984,,21.924999237060547,133.83900451660156,140.14999389648438,207.83999633789065,295.2200012207031,24.766000747680664,441.0700073242187,290.5333251953125,507.0199890136719,4411.669921875
2022-03-18,163.97999572753906,158.0,161.25050354003906,49.709999084472656,,22.697500228881836,136.12550354003906,140.10000610351562,216.4900054931641,300.42999267578125,26.45299911499023,444.5199890136719,301.7966613769531,506.1199951171875,4463.1201171875
2022-03-21,165.3800048828125,158.60000610351562,161.4915008544922,49.59000015258789,38.47999954223633,23.549999237060547,136.10150146484375,139.64999389648438,211.4900054931641,299.1600036621094,26.733999252319336,444.3900146484375,307.0533447265625,507.6600036621094,4461.18017578125
2022-03-22,168.82000732421875,,164.88900756835938,49.709999084472656,40.84000015258789,,139.8679962158203,142.6199951171875,216.6499938964844,304.05999755859375,26.52400016784668,449.5899963378906,331.32666015625,505.3200073242187,4511.60986328125
2022-03-23,170.2100067138672,,163.4080047607422,48.09000015258789,41.560001373291016,,138.27549743652344,139.77999877929688,213.4600067138672,299.489990234375,25.63400077819824,443.7999877929687,333.03668212890625,503.2300109863281,4456.240234375
2022-03-24,174.07000732421875,,163.64950561523438,48.54999923706055,42.52000045776367,,141.57200622558594,140.69000244140625,219.57000732421875,304.1000061035156,,450.489990234375,337.97332763671875,513.4600219726562,4520.16015625
2022-03-25,174.72000122070312,202.3999938964844,164.77349853515625,48.470001220703125,39.630001068115234,37.98749923706055,141.67300415039062,141.9199981689453,221.82000732421875,303.67999267578125,27.691999435424805,452.69000244140625,336.8800048828125,513.030029296875,4543.06005859375
2022-03-28,175.60000610351562,,168.99049377441406,48.70000076293945,42.11000061035156,,141.45550537109375,140.8699951171875,223.58999633789065,310.70001220703125,28.2189998626709,455.9100036621094,363.9466552734375,513.2000122070312,4575.52001953125
2022-03-29,178.9600067138672,,169.31500244140625,50.5099983215332,44.310001373291016,,142.5054931640625,141.17999267578125,229.86000061035156,315.4100036621094,28.6560001373291,461.5499877929687,366.5233459472656,510.7300109863281,4631.60009765625
2022-03-30,177.77000427246094,,166.30099487304688,48.86000061035156,41.439998626708984,41.712501525878906,141.93850708007812,140.5399932861328,227.8500061035156,313.8599853515625,27.690000534057617,458.7000122070313,364.663330078125,520.8200073242188,4602.4501953125
2022-03-31,174.61000061035156,,162.99749755859375,48.61000061035156,41.0,41.64500045776367,139.0675048828125,136.32000732421875,222.36000061035156,308.30999755859375,27.285999298095703,451.6400146484375,359.20001220703125,509.9700012207031,4530.41015625
2022-04-01,174.30999755859375,233.0,163.55999755859375,49.84000015258789,41.59000015258789,41.25,140.15049743652344,135.30999755859375,224.8500061035156,309.4200134277344,26.711999893188477,452.9200134277344,361.5299987792969,512.5900268554688,4545.85986328125
2022-04-04,178.44000244140625,233.1000061035156,168.34649658203125,48.970001220703125,43.63999938964844,42.682498931884766,142.97149658203125,135.91000366210938,233.88999938964844,314.9700012207031,27.36000061035156,456.7999877929687,381.8166809082031,510.0199890136719,4582.64013671875
2022-04-05,175.05999755859375,,164.05499267578125,48.79999923706055,42.689998626708984,,140.59100341796875,133.33999633789062,231.83999633789065,310.8800048828125,25.930999755859375,451.0299987792969,363.7533264160156,517.760009765625,4525.1201171875
2022-04-06,171.8300018310547,,158.75599670410156,48.540000915527344,39.81999969482422,,136.54800415039062,131.49000549316406,223.3000030517578,299.5,24.406999588012695,446.5199890136719,348.586669921875,531.75,4481.14990234375
2022-04-07,172.13999938964844,197.3000030517578,157.7845001220703,48.060001373291016,38.970001220703125,37.5,135.8885040283203,131.08999633789062,222.9499969482422,301.3699951171875,24.20800018310547,448.7699890136719,352.4200134277344,536.9500122070312,4500.2099609375
2022-04-08,170.08999633789062,182.3999938964844,154.4604949951172,48.06999969482422,38.41999816894531,36.54750061035156,133.28750610351562,133.49000549316406,222.3300018310547,296.9700012207031,23.118999481201172,447.5700073242187,341.8299865722656,545.9600219726562,4488.27978515625
2022-04-11,165.75,187.1999969482422,151.1219940185547,47.58000183105469,38.959999084472656,36.73249816894531,128.82350158691406,133.0,216.4600067138672,285.260009765625,21.91699981689453,439.9200134277344,325.30999755859375,537.4400024414062,4412.52978515625
2022-04-12,167.66000366210938,174.1999969482422,150.78750610351562,47.939998626708984,38.25,36.217498779296875,127.7145004272461,131.5399932861328,214.13999938964844,282.05999755859375,21.503999710083008,438.2900085449219,328.98333740234375,533.7100219726562,4397.4501953125
2022-04-13,170.39999389648438,185.3000030517578,155.54100036621094,48.0099983215332,40.11000061035156,37.67499923706055,129.8939971923828,127.3000030517578,214.9900054931641,287.6199951171875,22.20299911499023,443.30999755859375,340.7900085449219,537.0,4446.58984375
2022-04-14,165.2899932861328,180.1999969482422,151.7064971923828,49.47999954223633,38.95000076293945,37.692501068115234,126.7300033569336,126.12000274658205,210.17999267578125,279.8299865722656,21.257999420166016,437.7900085449219,328.3333435058594,534.8200073242188,4392.58984375
2022-04-18,165.07000732421875,174.8000030517578,152.78500366210938,49.2400016784668,38.310001373291016,35.3650016784668,127.67649841308594,128.4600067138672,210.77000427246097,280.5199890136719,21.78300094604492,437.9700012207031,334.7633361816406,534.0800170898438,4391.68994140625
2022-04-19,167.39999389648438,186.8000030517578,158.11549377441406,49.52000045776367,39.779998779296875,38.11750030517578,130.00900268554688,131.1199951171875,217.30999755859375,285.29998779296875,22.197999954223633,445.0400085449219,342.7166748046875,537.7000122070312,4462.2099609375
2022-04-20,167.22999572753906,173.39999389648438,153.9980010986328,50.81999969482422,38.119998931884766,37.212501525878906,128.0399932861328,131.5800018310547,200.4199981689453,286.3599853515625,21.48200035095215,444.7099914550781,325.73333740234375,546.010009765625,4459.4501953125
2022-04-21,166.4199981689453,168.5,148.29600524902344,51.36000061035156,35.83000183105469,35.38999938964844,124.8144989013672,130.55999755859375,188.07000732421875,280.80999755859375,20.183000564575195,438.05999755859375,336.260009765625,537.4400024414062,4393.66015625
2022-04-22,161.7899932861328,165.1999969482422,144.35000610351562,51.349998474121094,34.060001373291016,34.55500030517578,119.635498046875,126.80999755859376,184.11000061035156,274.0299987792969,19.51499938964844,426.0400085449219,335.01666259765625,520.9400024414062,4271.77978515625
2022-04-25,162.8800048828125,169.60000610351562,146.07400512695312,52.29999923706055,34.959999084472656,33.98749923706055,123.0739974975586,126.7699966430664,186.9900054931641,280.7200012207031,19.902000427246097,428.510009765625,332.67333984375,524.27001953125,4296.1201171875
2022-04-26,156.8000030517578,,139.39100646972656,50.72999954223633,32.310001373291016,31.899999618530273,118.6500015258789,123.0199966430664,180.9499969482422,270.2200012207031,18.788000106811523,416.1000061035156,,513.780029296875,4175.2001953125
2022-04-27,156.57000732421875,158.5,138.16700744628906,51.380001068115234,32.0,32.459999084472656,114.29450225830078,121.41999816894533,174.9499969482422,283.2200012207031,18.415000915527344,417.2699890136719,,513.8099975585938,4183.9599609375
2022-04-28,163.63999938964844,156.39999389648438,144.59649658203125,51.65999984741211,34.33000183105469,32.32749938964844,118.52249908447266,123.33999633789062,,289.6300048828125,19.781999588012695,427.80999755859375,292.5033264160156,524.4199829101562,4287.5
2022-04-29,157.64999389648438,153.0,,49.95000076293945,,31.267499923706055,114.1094970703125,119.36000061035156,,277.5199890136719,18.54700088500977,412.0,290.2533264160156,508.5499877929687,4131.93017578125
2022-05-02,157.9600067138672,152.60000610351562,,49.70000076293945,,29.892499923706055,116.58300018310548,120.4499969482422,211.1300048828125,284.4700012207031,19.53300094604492,414.4800109863281,300.9800109863281,501.1499938964844,4155.3798828125
2022-05-03,159.47999572753906,155.10000610351562,124.25350189208984,49.810001373291016,30.93000030517578,30.107500076293945,117.33399963378906,123.02999877929688,212.02999877929688,281.7799987792969,19.60199928283691,416.3800048828125,303.0833435058594,499.6199951171875,4175.47998046875
2022-05-04,166.02000427246094,157.1999969482422,125.92849731445312,51.54999923706055,33.45000076293945,31.770000457763672,122.26100158691406,127.0999984741211,223.41000366210935,289.9800109863281,20.333999633789062,429.05999755859375,317.5400085449219,507.6199951171875,4300.169921875
2022-05-05,156.77000427246094,146.89999389648438,116.40699768066406,49.529998779296875,,29.782499313354492,116.50550079345705,123.91999816894533,208.27999877929688,277.3500061035156,18.8439998626709,413.80999755859375,,494.7200012207031,4146.8701171875
2022-05-06,157.27999877929688,137.60000610351562,114.77249908447266,48.709999084472656,,28.674999237060547,115.74649810791016,123.72000122070312,203.77000427246097,274.7300109863281,18.674999237060547,411.3399963378906,288.54998779296875,499.6199951171875,4123.33984375
2022-05-09,152.05999755859375,,108.78900146484376,48.849998474121094,,,112.51100158691406,121.86000061035156,196.2100067138672,264.5799865722656,,398.1700134277344,,486.4200134277344,3991.239990234375
2022-05-10,154.50999450683594,,108.85900115966795,49.439998626708984,,,114.3949966430664,118.88999938964844,197.6499938964844,269.5,17.594999313354492,399.0899963378906,266.67999267578125,488.010009765625,4001.050048828125
2022-05-11,146.5,,105.37200164794922,48.81999969482422,18.420000076293945,,113.60250091552734,118.13999938964844,188.7400054931641,260.54998779296875,16.6299991607666,392.75,,486.1499938964844,3935.179931640625
2022-05-12,142.55999755859375,112.0,106.93049621582033,49.45000076293945,19.299999237060547,22.392499923706055,112.84400177001952,118.04000091552734,191.2400054931641,255.3500061035156,16.174999237060547,392.3399963378906,242.6666717529297,478.7999877929687,3930.080078125
2022-05-13,147.11000061035156,118.0999984741211,113.05500030517578,52.25,,,116.05049896240234,119.08999633789062,198.6199951171875,261.1199951171875,,401.7200012207031,256.5299987792969,485.3999938964844,4023.889892578125
2022-05-16,145.5399932861328,117.0999984741211,110.8105010986328,52.400001525878906,,22.950000762939453,114.44499969482422,118.26000213623048,200.0399932861328,261.5,17.263999938964844,400.0899963378906,241.4566650390625,489.2200012207031,4008.010009765625
2022-05-17,149.24000549316406,,115.36849975585938,53.41999816894531,20.0,,116.4729995727539,122.18000030517578,202.6199951171875,266.82000732421875,18.177000045776367,408.3200073242187,253.8699951171875,492.5299987792969,4088.85009765625
2022-05-18,140.82000732421875,127.5999984741211,107.1125030517578,51.790000915527344,,,111.89949798583984,120.08999633789062,192.2400054931641,254.0800018310547,16.937999725341797,391.8599853515625,236.60333251953125,471.3800048828125,3923.679931640625
2022-05-19,137.35000610351562,130.8000030517578,107.31900024414062,51.52000045776367,18.5,24.79750061035156,110.38400268554688,118.30999755859376,191.2899932861328,253.13999938964844,17.124000549316406,389.4599914550781,236.47332763671875,478.5499877929687,3900.7900390625
2022-05-20,137.58999633789062,120.3000030517578,107.59100341796876,52.709999084472656,18.90999984741211,23.915000915527344,108.90799713134766,117.33999633789062,193.5399932861328,252.55999755859375,16.694000244140625,389.6300048828125,221.3000030517578,485.7300109863281,3901.360107421875
2022-05-23,143.11000061035156,115.8000030517578,107.55699920654295,53.79999923706055,19.36000061035156,24.032499313354492,111.48799896240234,124.5999984741211,196.22999572753903,260.6499938964844,16.898000717163086,396.9200134277344,224.96665954589844,492.0799865722656,3973.75
2022-05-24,140.36000061035156,,104.0999984741211,53.7400016784668,,22.287500381469727,105.97000122070312,126.36000061035156,181.27999877929688,259.6199951171875,16.15399932861328,393.8900146484375,209.3866729736328,497.55999755859375,3941.47998046875
2022-05-25,140.52000427246094,,106.7750015258789,53.040000915527344,18.719999313354492,,105.80500030517578,127.23999786376952,183.8300018310547,262.5199890136719,16.975000381469727,397.3699951171875,219.6000061035156,498.0899963378906,3978.72998046875
2022-05-26,143.77999877929688,122.3000030517578,111.07749938964844,53.58000183105469,19.739999771118164,,107.7925033569336,129.44000244140625,191.6300048828125,265.8999938964844,17.85099983215332,405.30999755859375,235.91000366210935,502.2300109863281,4057.840087890625
2022-05-27,149.63999938964844,,115.14649963378906,53.880001068115234,21.36000061035156,,112.31649780273438,131.27000427246094,195.1300048828125,273.239990234375,18.81100082397461,415.260009765625,253.2100067138672,507.1099853515625,4158.240234375
2022-05-31,148.83999633789062,,120.20950317382812,53.130001068115234,21.1299991607666,,113.76200103759766,132.22999572753906,193.63999938964844,271.8699951171875,18.67200088500977,412.9299926757813,252.7533264160156,496.7799987792969,4132.14990234375
2022-06-01,148.7100067138672,,121.68399810791016,53.2599983215332,20.81999969482422,,113.89199829101562,129.91000366210938,188.63999938964844,272.4200134277344,18.31999969482422,409.5899963378906,246.7899932861328,492.5499877929687,4101.22998046875
2022-06-02,151.2100067138672,133.0,125.51100158691406,53.970001220703125,,,117.62249755859376,132.0,198.86000061035156,274.5799865722656,19.59199905395508,417.3900146484375,258.3333435058594,492.260009765625,4176.81982421875
2022-06-03,145.3800048828125,124.5,122.3499984741211,53.439998626708984,21.65999984741211,33.42499923706055,114.54100036621094,130.16000366210938,190.77999877929688,270.0199890136719,18.719999313354492,410.5400085449219,,485.6099853515625,4108.5400390625
2022-06-06,146.13999938964844,119.5,124.79000091552734,54.2400016784668,22.399999618530273,32.025001525878906,116.82050323486328,129.72999572753906,194.25,268.75,18.785999298095703,411.7900085449219,238.27999877929688,490.1799926757813,4121.43017578125
2022-06-07,148.7100067138672,,123.0,53.88999938964844,22.440000534057617,,117.14949798583984,130.07000732421875,195.6499938964844,272.5,18.926000595092773,415.739990234375,238.8866729736328,497.1000061035156,4160.68017578125
2022-06-08,147.9600067138672,135.1999969482422,121.18000030517578,53.93000030517578,23.0,34.682498931884766,117.19400024414062,128.0,196.63999938964844,270.4100036621094,18.64800071716309,411.2200012207031,241.86666870117188,493.5299987792969,4115.77001953125
2022-06-09,142.63999938964844,127.8000030517578,116.1500015258789,53.970001220703125,22.06999969482422,32.244998931884766,114.83550262451172,125.30999755859376,184.0,264.7900085449219,18.04800033569336,401.44000244140625,239.7066650390625,489.4299926757813,4017.820068359375
2022-06-10,137.1300048828125,124.3000030517578,109.6500015258789,52.7400016784668,20.6299991607666,32.272499084472656,111.1614990234375,119.5500030517578,175.57000732421875,252.9900054931641,16.974000930786133,389.7999877929687,232.22999572753903,484.6300048828125,3900.860107421875
2022-06-13,131.8800048828125,114.8000030517578,103.66999816894533,50.779998779296875,,,106.39250183105467,115.98999786376952,164.25999450683594,242.2599945068359,15.647000312805176,375.0,215.73666381835935,469.7000122070313,3749.6298828125
2022-06-14,132.75999450683594,119.1999969482422,102.30999755859376,50.68000030517578,,31.542499542236328,106.71549987792967,114.05999755859376,163.72999572753906,244.4900054931641,15.836000442504885,373.8699951171875,220.88999938964844,461.75,3735.47998046875
2022-06-15,135.42999267578125,127.6999969482422,107.66999816894533,51.09000015258789,19.5,32.3224983215332,109.7645034790039,115.41000366210938,169.35000610351562,251.7599945068359,16.527000427246094,379.2000122070313,233.0,464.3299865722656,3789.989990234375
2022-06-16,130.05999755859375,117.9000015258789,103.66000366210938,49.709999084472656,18.670000076293945,31.4325008392334,106.03350067138672,113.43000030517578,160.8699951171875,244.97000122070312,15.60099983215332,366.6499938964844,,456.0899963378906,3666.77001953125
2022-06-17,131.55999755859375,125.3000030517578,106.22000122070312,50.86000061035156,20.09000015258789,33.78499984741211,107.14350128173828,113.02999877929688,163.74000549316406,247.6499938964844,15.880000114440918,365.8599853515625,216.7599945068359,452.05999755859375,3674.840087890625
2022-06-21,135.8699951171875,125.0,108.68000030517578,51.72999954223633,21.260000228881836,35.06999969482422,111.54399871826172,115.83000183105467,157.0500030517578,253.7400054931641,16.56599998474121,375.0700073242187,,480.3200073242187,3764.7900390625
2022-06-22,135.35000610351562,126.0,108.9499969482422,51.18000030517578,21.6200008392334,34.6150016784668,111.4875030517578,115.18000030517578,155.85000610351562,253.1300048828125,16.360000610351562,374.3900146484375,236.086669921875,489.6799926757813,3759.889892578125
2022-06-23,138.27000427246094,120.5,112.44000244140624,50.97999954223633,23.219999313354492,35.505001068115234,112.24199676513672,113.91999816894533,158.75,258.8599853515625,16.225000381469727,378.05999755859375,235.07000732421875,499.80999755859375,3795.72998046875
2022-06-24,141.66000366210938,124.6999969482422,116.45999908447266,53.02000045776367,25.280000686645508,33.8025016784668,117.9749984741211,117.31999969482422,170.16000366210938,267.70001220703125,17.125999450683594,390.0799865722656,245.7066650390625,495.6400146484375,3911.739990234375
2022-06-27,141.66000366210938,,113.22000122070312,53.08000183105469,25.25,32.42250061035156,115.83350372314452,116.37999725341795,169.49000549316406,264.8900146484375,16.868999481201172,388.5899963378906,244.9199981689453,505.6600036621094,3900.110107421875
2022-06-28,137.44000244140625,133.8000030517578,107.4000015258789,52.18000030517578,23.84000015258789,31.094999313354492,112.00749969482422,115.81999969482422,160.67999267578125,256.4800109863281,15.982000350952148,380.6499938964844,232.663330078125,508.44000244140625,3821.550048828125
2022-06-29,139.22999572753906,136.5,108.91999816894533,52.56999969482422,23.670000076293945,30.71500015258789,111.70149993896484,115.3000030517578,163.94000244140625,260.260009765625,15.541999816894531,380.3399963378906,228.4900054931641,515.7100219726562,3818.830078125
2022-06-30,136.72000122070312,135.5,106.20999908447266,51.61000061035156,23.239999771118164,30.575000762939453,108.96299743652344,112.61000061035156,161.25,256.8299865722656,15.159000396728516,377.25,224.47332763671875,513.6300048828125,3785.3798828125
2022-07-01,138.92999267578125,135.3000030517578,109.55999755859376,53.290000915527344,24.540000915527344,30.854999542236328,108.7375030517578,114.0500030517578,160.02999877929688,259.5799865722656,14.52299976348877,381.239990234375,227.26333618164065,517.4000244140625,3825.330078125
2022-07-05,141.55999755859375,127.8000030517578,113.5,51.7599983215332,,30.0575008392334,113.26300048828124,112.62000274658205,168.19000244140625,262.8500061035156,14.96399974822998,381.9599914550781,233.0666656494141,505.239990234375,3831.389892578125
