date,model,equity
2025-04-02,HYBRID,6.368346122619655
2025-04-03,HYBRID,6.287459123858746
2025-04-04,HYBRID,6.3516914034502445
2025-04-07,HYBRID,6.292797886164918
2025-04-08,HYBRID,6.863499259346451
2025-04-09,HYBRID,6.864831948202678
2025-04-10,HYBRID,6.983549816183369
2025-04-11,HYBRID,6.991021795284155
2025-04-14,HYBRID,6.981339885243125
2025-04-15,HYBRID,6.746093138818496
2025-04-16,HYBRID,6.59561607893317
2025-04-17,HYBRID,6.430244742599277
2025-04-21,HYBRID,6.599629358866709
2025-04-22,HYBRID,6.703674908845569
2025-04-23,HYBRID,6.799021280537302
2025-04-24,HYBRID,6.861459293087979
2025-04-25,HYBRID,6.85062230629549
2025-04-28,HYBRID,6.817447687925043
2025-04-29,HYBRID,6.8235485943309495
2025-04-30,HYBRID,6.859540873427228
2025-05-01,HYBRID,6.941192347970764
2025-05-02,HYBRID,6.881743943142662
2025-05-05,HYBRID,6.819849749438941
2025-05-06,HYBRID,6.810357655068669
2025-05-07,HYBRID,6.872275670614194
2025-05-08,HYBRID,6.906903964488338
2025-05-09,HYBRID,7.136833378284097
2025-05-12,HYBRID,7.100493403654569
2025-05-13,HYBRID,7.171524068058777
2025-05-14,HYBRID,7.165923219317292
2025-05-15,HYBRID,7.229775792035184
2025-05-16,HYBRID,7.2621507172546735
2025-05-19,HYBRID,7.313175231129062
2025-05-20,HYBRID,7.189203102299404
2025-05-21,HYBRID,7.498285454827218
2025-05-22,HYBRID,7.438776457571871
2025-05-23,HYBRID,7.702764269265733
2025-05-27,HYBRID,7.532469903392199
2025-05-28,HYBRID,7.571353428973088
2025-05-29,HYBRID,7.565083368233855
2025-05-30,HYBRID,7.56894728984781
2025-06-02,HYBRID,7.558999214755152
2025-06-03,HYBRID,7.576171225891572
2025-06-04,HYBRID,7.478489058376846
2025-06-05,HYBRID,7.569053891740333
2025-06-06,HYBRID,7.602202413314494
2025-06-09,HYBRID,7.6442997188167965
2025-06-10,HYBRID,7.5306678872375645
2025-06-11,HYBRID,7.308545434832604
2025-06-12,HYBRID,7.261681408643774
2025-06-13,HYBRID,7.333491504875535
2025-06-16,HYBRID,7.225684444152863
2025-06-17,HYBRID,7.247712813711812
2025-06-18,HYBRID,7.206792073152458
2025-06-20,HYBRID,7.276566831894348
2025-06-23,HYBRID,7.348082405764721
2025-06-24,HYBRID,7.394097301979445
2025-06-25,HYBRID,7.48196124863567
2025-06-26,HYBRID,7.553634041853881
2025-06-27,HYBRID,7.584066670798786
2025-06-30,HYBRID,7.436422210568093
2025-07-01,HYBRID,7.474686179330243
2025-07-02,HYBRID,7.53140979266647
2025-07-03,HYBRID,7.3991565787339635
2025-07-07,HYBRID,7.405088153380184
2025-07-08,HYBRID,7.492994063022096
2025-07-09,HYBRID,7.535343957152459
2025-07-10,HYBRID,7.662262455647139
2025-07-11,HYBRID,7.680001435826744
2025-07-14,HYBRID,7.614993579201598
2025-07-15,HYBRID,7.6625619333736354
2025-07-16,HYBRID,7.793273484274083
2025-07-17,HYBRID,7.80889423986622
2025-07-18,HYBRID,7.854208468050153
2025-07-21,HYBRID,7.860448504534823
2025-07-22,HYBRID,7.877318168592338
2025-07-23,HYBRID,7.803159235840048
2025-07-24,HYBRID,7.768997205577289
2025-07-25,HYBRID,7.7323969303428495
2025-07-28,HYBRID,7.61333409858484
2025-07-29,HYBRID,7.610883328314443
2025-07-30,HYBRID,7.6211430986868764
2025-07-31,HYBRID,7.420386101612249
2025-08-01,HYBRID,7.5608672943952255
2025-08-04,HYBRID,7.554431756936704
2025-08-05,HYBRID,7.580965264334085
2025-08-06,HYBRID,7.60499309248665
2025-08-07,HYBRID,7.73363436663672
2020-08-19,EQUAL_WEIGHT,1.0060313250715485
2020-08-20,EQUAL_WEIGHT,1.0190825327009592
2020-08-21,EQUAL_WEIGHT,1.026389355559889
2020-08-24,EQUAL_WEIGHT,1.0374698420699482
2020-08-25,EQUAL_WEIGHT,1.0588562364140572
2020-08-26,EQUAL_WEIGHT,1.0676178072381437
2020-08-27,EQUAL_WEIGHT,1.0758164903496672
2020-08-28,EQUAL_WEIGHT,1.1197168694049129
2020-08-31,EQUAL_WEIGHT,1.1341750086599796
2020-09-01,EQUAL_WEIGHT,1.1520602766558055
2020-09-02,EQUAL_WEIGHT,1.0992213139017246
2020-09-03,EQUAL_WEIGHT,1.094110087513502
2020-09-04,EQUAL_WEIGHT,1.0468273908627832
2020-09-08,EQUAL_WEIGHT,1.0655026860255545
2020-09-09,EQUAL_WEIGHT,1.0665711750301483
2020-09-10,EQUAL_WEIGHT,1.0599469086894422
2020-09-11,EQUAL_WEIGHT,1.0835701164798552
2020-09-14,EQUAL_WEIGHT,1.0882789834653517
2020-09-15,EQUAL_WEIGHT,1.0782631213026546
2020-09-16,EQUAL_WEIGHT,1.0629437771208754
2020-09-17,EQUAL_WEIGHT,1.05472443852221
2020-09-18,EQUAL_WEIGHT,1.0412890729846849
2020-09-21,EQUAL_WEIGHT,1.05855058798075
2020-09-22,EQUAL_WEIGHT,1.0227897764450233
2020-09-23,EQUAL_WEIGHT,1.0280254122047099
2020-09-24,EQUAL_WEIGHT,1.0512343489338642
2020-09-25,EQUAL_WEIGHT,1.067587346120158
2020-09-28,EQUAL_WEIGHT,1.0681412129024073
2020-09-29,EQUAL_WEIGHT,1.0749763285397347
2020-09-30,EQUAL_WEIGHT,1.0827495737539243
2020-10-01,EQUAL_WEIGHT,1.0573642011964675
2020-10-02,EQUAL_WEIGHT,1.0675409013030484
2020-10-05,EQUAL_WEIGHT,1.048602736841616
2020-10-06,EQUAL_WEIGHT,1.066305685259786
2020-10-07,EQUAL_WEIGHT,1.0959206960571222
2020-10-08,EQUAL_WEIGHT,1.1055133347102561
2020-10-09,EQUAL_WEIGHT,1.133320538369498
2020-10-12,EQUAL_WEIGHT,1.1076307526619709
2020-10-13,EQUAL_WEIGHT,1.1039216843574144
2020-10-14,EQUAL_WEIGHT,1.1065261787563172
2020-10-15,EQUAL_WEIGHT,1.102540475365743
2020-10-16,EQUAL_WEIGHT,1.0877176001502409
2020-10-19,EQUAL_WEIGHT,1.0922604445675073
2020-10-20,EQUAL_WEIGHT,1.0959317322587498
2020-10-21,EQUAL_WEIGHT,1.1083179469870963
2020-10-22,EQUAL_WEIGHT,1.1119934410987475
2020-10-23,EQUAL_WEIGHT,1.0701745378903407
2020-10-26,EQUAL_WEIGHT,1.0780791253427207
2020-10-27,EQUAL_WEIGHT,1.0327832511835215
2020-10-28,EQUAL_WEIGHT,1.045322115780054
2020-10-29,EQUAL_WEIGHT,1.0191455401127822
2020-10-30,EQUAL_WEIGHT,1.0256326750244922
2020-11-02,EQUAL_WEIGHT,1.0468034165152118
2020-11-03,EQUAL_WEIGHT,1.0786795920478172
2020-11-04,EQUAL_WEIGHT,1.110932995455534
2020-11-05,EQUAL_WEIGHT,1.1121619644949723
2020-11-06,EQUAL_WEIGHT,1.1190435367956404
2020-11-09,EQUAL_WEIGHT,1.099858758414995
2020-11-10,EQUAL_WEIGHT,1.1206655596734874
2020-11-11,EQUAL_WEIGHT,1.1111219697246186
2020-11-12,EQUAL_WEIGHT,1.1146892263015489
2020-11-13,EQUAL_WEIGHT,1.1314499721659461
2020-11-16,EQUAL_WEIGHT,1.1279597805042665
2020-11-17,EQUAL_WEIGHT,1.1352540172229513
2020-11-18,EQUAL_WEIGHT,1.1436315931205672
2020-11-19,EQUAL_WEIGHT,1.1387894142987778
2020-11-20,EQUAL_WEIGHT,1.1803159129879908
2020-11-23,EQUAL_WEIGHT,1.2003072678193545
2020-11-24,EQUAL_WEIGHT,1.212888496093586
2020-11-25,EQUAL_WEIGHT,1.227900365614426
2020-11-27,EQUAL_WEIGHT,1.2197351322026575
2020-11-30,EQUAL_WEIGHT,1.2312730049786476
2020-12-01,EQUAL_WEIGHT,1.2436018286892234
2020-12-02,EQUAL_WEIGHT,1.2236324187373648
2020-12-03,EQUAL_WEIGHT,1.2312405432275615
2020-12-04,EQUAL_WEIGHT,1.2366032396840843
2020-12-07,EQUAL_WEIGHT,1.2489019070752052
2020-12-08,EQUAL_WEIGHT,1.2055377305007422
2020-12-09,EQUAL_WEIGHT,1.2124686608622564
2020-12-10,EQUAL_WEIGHT,1.2050705361059693
2020-12-11,EQUAL_WEIGHT,1.1804211308496726
2020-12-14,EQUAL_WEIGHT,1.1984749556056427
2020-12-15,EQUAL_WEIGHT,1.200834034407634
2020-12-16,EQUAL_WEIGHT,1.2131775747191287
2020-12-17,EQUAL_WEIGHT,1.2162612694674713
2020-12-18,EQUAL_WEIGHT,1.2104113877146765
2020-12-21,EQUAL_WEIGHT,1.2316886951725152
2020-12-22,EQUAL_WEIGHT,1.2313181579068648
2020-12-23,EQUAL_WEIGHT,1.2340272922228692
2020-12-24,EQUAL_WEIGHT,1.2499951279925703
2020-12-28,EQUAL_WEIGHT,1.2375235061445242
2020-12-29,EQUAL_WEIGHT,1.2312675766208774
2020-12-30,EQUAL_WEIGHT,1.2323205856084352
2020-12-31,EQUAL_WEIGHT,1.210461000819702
2021-01-04,EQUAL_WEIGHT,1.2153327620598073
2021-01-05,EQUAL_WEIGHT,1.2171623439622634
2021-01-06,EQUAL_WEIGHT,1.249103620113493
2021-01-07,EQUAL_WEIGHT,1.2619406146673782
2021-01-08,EQUAL_WEIGHT,1.365215705329621
2021-01-11,EQUAL_WEIGHT,1.369503829267753
2021-01-12,EQUAL_WEIGHT,1.37010907521865
2021-01-13,EQUAL_WEIGHT,1.3568900625734142
2021-01-14,EQUAL_WEIGHT,1.355739565684321
2021-01-15,EQUAL_WEIGHT,1.4004307061147718
2021-01-19,EQUAL_WEIGHT,1.4257610258382394
2021-01-20,EQUAL_WEIGHT,1.4715180327213313
2021-01-21,EQUAL_WEIGHT,1.5693717093464807
2021-01-22,EQUAL_WEIGHT,1.5801899803774646
2021-01-25,EQUAL_WEIGHT,1.581571254246628
2021-01-26,EQUAL_WEIGHT,1.5471437243990338
2021-01-27,EQUAL_WEIGHT,1.5487606824935591
2021-01-28,EQUAL_WEIGHT,1.5208626744521305
2021-01-29,EQUAL_WEIGHT,1.5514205790901796
2021-02-01,EQUAL_WEIGHT,1.5736592095220991
2021-02-02,EQUAL_WEIGHT,1.579247895970969
2021-02-03,EQUAL_WEIGHT,1.5851232363916086
2021-02-04,EQUAL_WEIGHT,1.5868644290046277
2021-02-05,EQUAL_WEIGHT,1.5979752848357194
2021-02-08,EQUAL_WEIGHT,1.5957610772589383
2021-02-09,EQUAL_WEIGHT,1.5950367713815872
2021-02-10,EQUAL_WEIGHT,1.599221588070462
2021-02-11,EQUAL_WEIGHT,1.6028831071511405
2021-02-12,EQUAL_WEIGHT,1.598411466588273
2021-02-16,EQUAL_WEIGHT,1.5853421315837473
2021-02-17,EQUAL_WEIGHT,1.7866746398494016
2021-02-18,EQUAL_WEIGHT,1.7816906340463594
2021-02-19,EQUAL_WEIGHT,1.8044066988398444
2021-02-22,EQUAL_WEIGHT,1.8076466473038013
2021-02-23,EQUAL_WEIGHT,1.8259107298623836
2021-02-24,EQUAL_WEIGHT,1.7731272508176334
2021-02-25,EQUAL_WEIGHT,1.7754399042636149
2021-02-26,EQUAL_WEIGHT,1.825228246861014
