date,ticker,open,high,low,close,volume,returns
2023-07-21,AAPL,194.10000610351562,194.97000122070312,191.22999572753906,191.94000244140625,71917800,-0.006161665258219817
2023-07-24,AAPL,193.41000366210938,194.91000366210938,192.25,192.75,45377800,0.004220055998181094
2023-07-25,AAPL,193.3300018310547,194.44000244140625,192.9199981689453,193.6199951171875,37283200,0.004513593344682265
2023-07-26,AAPL,193.6699981689453,195.63999938964844,193.32000732421875,194.5,47471900,0.00454501035536059
2023-07-27,AAPL,196.02000427246094,197.1999969482422,192.5500030517578,193.22000122070312,47460200,-0.006580970587644619
2023-07-28,AAPL,194.6699981689453,196.6300048828125,194.13999938964844,195.8300018310547,48291400,0.013507921508448373
2023-07-31,AAPL,196.05999755859375,196.49000549316406,195.25999450683594,196.4499969482422,38824100,0.003165986372825502
2023-08-01,AAPL,196.24000549316406,196.72999572753906,195.27999877929688,195.61000061035156,35175100,-0.004275878599845129
2023-08-02,AAPL,195.0399932861328,195.17999267578125,191.85000610351562,192.5800018310547,50389300,-0.015489999334607263
2023-08-03,AAPL,191.57000732421875,192.3699951171875,190.69000244140625,191.1699981689453,61235200,-0.007321651514710981
2023-08-04,AAPL,185.52000427246094,187.3800048828125,181.9199981689453,181.99000549316406,115799700,-0.04802004898105661
2023-08-07,AAPL,182.1300048828125,183.1300048828125,177.35000610351562,178.85000610351562,97576100,-0.017253691383433578
2023-08-08,AAPL,179.69000244140625,180.27000427246094,177.5800018310547,179.8000030517578,67823000,0.005311696482092065
2023-08-09,AAPL,180.8699951171875,180.92999267578125,177.00999450683594,178.19000244140625,60378500,-0.00895439701348677
2023-08-10,AAPL,179.47999572753906,180.75,177.60000610351562,177.97000122070312,54686900,-0.0012346440186814522
2023-08-11,AAPL,177.32000732421875,178.6199951171875,176.5500030517578,177.7899932861328,51988100,-0.0010114509936260951
2023-08-14,AAPL,177.97000122070312,179.69000244140625,177.30999755859375,179.4600067138672,43675600,0.009393180104611876
2023-08-15,AAPL,178.8800048828125,179.47999572753906,177.0500030517578,177.4499969482422,43622600,-0.01120032146677552
2023-08-16,AAPL,177.1300048828125,178.5399932861328,176.5,176.57000732421875,46964900,-0.004959085033290345
2023-08-17,AAPL,177.13999938964844,177.50999450683594,173.47999572753906,174.0,66062900,-0.014555174817995509
2023-08-18,AAPL,172.3000030517578,175.10000610351562,171.9600067138672,174.49000549316406,61114200,0.0028161235239314575
2023-08-21,AAPL,175.07000732421875,176.1300048828125,173.74000549316406,175.83999633789062,46311900,0.007736780344014926
2023-08-22,AAPL,177.05999755859375,177.67999267578125,176.25,177.22999572753906,42084200,0.007904910251348207
2023-08-23,AAPL,178.52000427246094,181.5500030517578,178.3300018310547,181.1199951171875,52722800,0.021948877071738204
2023-08-24,AAPL,180.6699981689453,181.10000610351562,176.00999450683594,176.3800048828125,54945800,-0.02617044148719283
2023-08-25,AAPL,177.3800048828125,179.14999389648438,175.82000732421875,178.61000061035156,51449600,0.01264313224744873
2023-08-28,AAPL,180.08999633789062,180.58999633789062,178.5500030517578,180.19000244140625,43820700,0.008846099466185864
2023-08-29,AAPL,179.6999969482422,184.89999389648438,179.5,184.1199951171875,53003900,0.02181027039532446
2023-08-30,AAPL,184.94000244140625,187.85000610351562,184.74000549316406,187.64999389648438,60813900,0.019172272827023162
2023-08-31,AAPL,187.83999633789062,189.1199951171875,187.47999572753906,187.8699951171875,60794500,0.001172401960345848
2023-09-01,AAPL,189.49000549316406,189.9199981689453,188.27999877929688,189.4600067138672,45732600,0.008463361036912254
2023-09-05,AAPL,188.27999877929688,189.97999572753906,187.61000061035156,189.6999969482422,45280000,0.0012667065653462206
2023-09-06,AAPL,188.39999389648438,188.85000610351562,181.47000122070312,182.91000366210938,81755800,-0.03579332311737149
2023-09-07,AAPL,175.17999267578125,178.2100067138672,173.5399932861328,177.55999755859375,112488800,-0.029249390390909014
2023-09-08,AAPL,178.35000610351562,180.24000549316406,177.7899932861328,178.17999267578125,65551300,0.0034917499758519988
2023-09-11,AAPL,180.07000732421875,180.3000030517578,177.33999633789062,179.36000061035156,58953100,0.006622561359722834
2023-09-12,AAPL,179.49000549316406,180.1300048828125,174.82000732421875,176.3000030517578,90370200,-0.017060646455066664
2023-09-13,AAPL,176.50999450683594,177.3000030517578,173.97999572753906,174.2100067138672,84267900,-0.011854771989295187
2023-09-14,AAPL,174.0,176.10000610351562,173.5800018310547,175.74000549316406,60895800,0.008782496529087691
2023-09-15,AAPL,176.47999572753906,176.5,173.82000732421875,175.00999450683594,109205100,-0.004153926047057777
2023-09-18,AAPL,176.47999572753906,179.3800048828125,176.1699981689453,177.97000122070312,67257600,0.016913358132535583
2023-09-19,AAPL,177.52000427246094,179.6300048828125,177.1300048828125,179.07000732421875,51826900,0.006180851244426799
2023-09-20,AAPL,179.25999450683594,179.6999969482422,175.39999389648438,175.49000549316406,58436200,-0.01999219123598317
2023-09-21,AAPL,174.5500030517578,176.3000030517578,173.86000061035156,173.92999267578125,63047900,-0.008889468166570769
2023-09-22,AAPL,174.6699981689453,177.0800018310547,174.0500030517578,174.7899932861328,56725400,0.0049445216268977354
2023-09-25,AAPL,174.1999969482422,176.97000122070312,174.14999389648438,176.0800018310547,46172700,0.00738033408360006
2023-09-26,AAPL,174.82000732421875,175.1999969482422,171.66000366210938,171.9600067138672,64588900,-0.023398427273646605
2023-09-27,AAPL,172.6199951171875,173.0399932861328,169.0500030517578,170.42999267578125,66921800,-0.008897499292564004
2023-09-28,AAPL,169.33999633789062,172.02999877929688,167.6199951171875,170.69000244140625,56294400,0.0015256103784480057
2023-09-29,AAPL,172.02000427246094,173.07000732421875,170.33999633789062,171.2100067138672,51814200,0.003046483478957418
2023-10-02,AAPL,171.22000122070312,174.3000030517578,170.92999267578125,173.75,52164500,0.014835542237771948
2023-10-03,AAPL,172.25999450683594,173.6300048828125,170.82000732421875,172.39999389648438,49594600,-0.007769819300809333
2023-10-04,AAPL,171.08999633789062,174.2100067138672,170.97000122070312,173.66000366210938,53020300,0.00730864159068112
2023-10-05,AAPL,173.7899932861328,175.4499969482422,172.67999267578125,174.91000366210938,48527900,0.007197972898999483
2023-10-06,AAPL,173.8000030517578,177.99000549316406,173.17999267578125,177.49000549316406,57224100,0.014750453244736894
2023-10-09,AAPL,176.80999755859375,179.0500030517578,175.8000030517578,178.99000549316406,42390800,0.008451180086631815
2023-10-10,AAPL,178.10000610351562,179.72000122070312,177.9499969482422,178.38999938964844,43698000,-0.00335217657467779
2023-10-11,AAPL,178.1999969482422,179.85000610351562,177.60000610351562,179.8000030517578,47551100,0.007904051050695804
2023-10-12,AAPL,180.07000732421875,182.33999633789062,179.0399932861328,180.7100067138672,56743100,0.005061199369654101
2023-10-13,AAPL,181.4199981689453,181.92999267578125,178.13999938964844,178.85000610351562,51427100,-0.01029273721015711
2023-10-16,AAPL,176.75,179.0800018310547,176.50999450683594,178.72000122070312,52517000,-0.0007268933652552212
2023-10-17,AAPL,176.64999389648438,178.4199981689453,174.8000030517578,177.14999389648438,57549400,-0.0087847320585005
2023-10-18,AAPL,175.5800018310547,177.5800018310547,175.11000061035156,175.83999633789062,54764400,-0.007394849583563845
2023-10-19,AAPL,176.0399932861328,177.83999633789062,175.19000244140625,175.4600067138672,59302900,-0.002160996541954341
2023-10-20,AAPL,175.30999755859375,175.4199981689453,172.63999938964844,172.8800048828125,64189300,-0.014704215959948308
2023-10-23,AAPL,170.91000366210938,174.00999450683594,169.92999267578125,173.0,55980100,0.0006940948276166203
2023-10-24,AAPL,173.0500030517578,173.6699981689453,171.4499969482422,173.44000244140625,43816600,0.0025433667133309967
2023-10-25,AAPL,171.8800048828125,173.05999755859375,170.64999389648438,171.10000610351562,57157000,-0.013491676112499795
2023-10-26,AAPL,170.3699951171875,171.3800048828125,165.6699981689453,166.88999938964844,70625300,-0.02460553222493822
2023-10-27,AAPL,166.91000366210938,168.9600067138672,166.8300018310547,168.22000122070312,58499100,0.007969332110484562
2023-10-30,AAPL,169.02000427246094,171.1699981689453,168.8699951171875,170.2899932861328,51131000,0.012305267212035398
2023-10-31,AAPL,169.35000610351562,170.89999389648438,167.89999389648438,170.77000427246094,44846000,0.0028187856318813154
2023-11-01,AAPL,171.0,174.22999572753906,170.1199951171875,173.97000122070312,56934900,0.018738635990994235
2023-11-02,AAPL,175.52000427246094,177.77999877929688,175.4600067138672,177.57000732421875,77334800,0.020693257908003027
2023-11-03,AAPL,174.24000549316406,176.82000732421875,173.35000610351562,176.64999389648438,79763700,-0.005181130764130404
2023-11-06,AAPL,176.3800048828125,179.42999267578125,176.2100067138672,179.22999572753906,63841300,0.014605162299448304
2023-11-07,AAPL,179.17999267578125,182.44000244140625,178.97000122070312,181.82000732421875,70530000,0.014450770844278482
2023-11-08,AAPL,182.35000610351562,183.4499969482422,181.58999633789062,182.88999938964844,49340300,0.005884897273828127
2023-11-09,AAPL,182.9600067138672,184.1199951171875,181.80999755859375,182.41000366210938,53763500,-0.0026245050529877245
2023-11-10,AAPL,183.97000122070312,186.57000732421875,183.52999877929688,186.39999389648438,66133400,0.02187374680264753
2023-11-13,AAPL,185.82000732421875,186.02999877929688,184.2100067138672,184.8000030517578,43627500,-0.008583642151914983
2023-11-14,AAPL,187.6999969482422,188.11000061035156,186.3000030517578,187.44000244140625,60108400,0.01428571074703422
2023-11-15,AAPL,187.85000610351562,189.5,187.77999877929688,188.00999450683594,53790500,0.003040930740533243
2023-11-16,AAPL,189.57000732421875,190.9600067138672,188.64999389648438,189.7100067138672,54412900,0.009042137421952035
2023-11-17,AAPL,190.25,190.3800048828125,188.57000732421875,189.69000244140625,50922700,-0.0001054465855937492
2023-11-20,AAPL,189.88999938964844,191.91000366210938,189.8800048828125,191.4499969482422,46505100,0.009278267089376957
2023-11-21,AAPL,191.41000366210938,191.52000427246094,189.74000549316406,190.63999938964844,38134500,-0.004230856994020926
2023-11-22,AAPL,191.49000549316406,192.92999267578125,190.8300018310547,191.30999755859375,39617700,0.0035144679557825853
2023-11-24,AAPL,190.8699951171875,190.89999389648438,189.25,189.97000122070312,24048300,-0.0070043194552873445
2023-11-27,AAPL,189.9199981689453,190.6699981689453,188.89999389648438,189.7899932861328,40552600,-0.0009475597905649336
2023-11-28,AAPL,189.77999877929688,191.0800018310547,189.39999389648438,190.39999389648438,38415400,0.003214082048213829
2023-11-29,AAPL,190.89999389648438,192.08999633789062,188.97000122070312,189.3699951171875,43014200,-0.0054096576277038455
2023-11-30,AAPL,189.83999633789062,190.32000732421875,188.19000244140625,189.9499969482422,48794400,0.0030627968844576525
2023-12-01,AAPL,190.3300018310547,191.55999755859375,189.22999572753906,191.24000549316406,45679300,0.006791305952341675
2023-12-04,AAPL,189.97999572753906,190.0500030517578,187.4499969482422,189.42999267578125,43389500,-0.00946461391650355
2023-12-05,AAPL,190.2100067138672,194.39999389648438,190.17999267578125,193.4199981689453,66628400,0.02106321938149014
2023-12-06,AAPL,194.4499969482422,194.75999450683594,192.11000061035156,192.32000732421875,41089700,-0.0056870585003612195
2023-12-07,AAPL,193.6300048828125,195.0,193.58999633789062,194.27000427246094,47477700,0.010139334827264257
2023-12-08,AAPL,194.1999969482422,195.99000549316406,193.6699981689453,195.7100067138672,53377300,0.00741237663940475
2023-12-11,AAPL,193.11000061035156,193.49000549316406,191.4199981689453,193.17999267578125,60943700,-0.012927361664163084
2023-12-12,AAPL,193.0800018310547,194.72000122070312,191.72000122070312,194.7100067138672,52696900,0.007920147510585007
2023-12-13,AAPL,195.08999633789062,198.0,194.85000610351562,197.9600067138672,70404200,0.016691489332522957
2023-12-14,AAPL,198.02000427246094,199.6199951171875,196.16000366210938,198.11000061035156,66831600,0.000757697976345284
2023-12-15,AAPL,197.52999877929688,198.39999389648438,197.0,197.57000732421875,128256700,-0.002725724519050843
2023-12-18,AAPL,196.08999633789062,196.6300048828125,194.38999938964844,195.88999938964844,55751900,-0.008503355126233125
2023-12-19,AAPL,196.16000366210938,196.9499969482422,195.88999938964844,196.94000244140625,40714100,0.005360166700849378
2023-12-20,AAPL,196.89999389648438,197.67999267578125,194.8300018310547,194.8300018310547,52242800,-0.010713925988598105
2023-12-21,AAPL,196.10000610351562,197.0800018310547,193.5,194.67999267578125,46482500,-0.0007699489496669765
2023-12-22,AAPL,195.17999267578125,195.41000366210938,192.97000122070312,193.60000610351562,37122800,-0.005547496470601487
2023-12-26,AAPL,193.61000061035156,193.88999938964844,192.8300018310547,193.0500030517578,28919300,-0.0028409247645567737
2023-12-27,AAPL,192.49000549316406,193.5,191.08999633789062,193.14999389648438,48087700,0.0005179530854488856
2023-12-28,AAPL,194.13999938964844,194.66000366210938,193.1699981689453,193.5800018310547,34049900,0.002226290179438317
2023-12-29,AAPL,193.89999389648438,194.39999389648438,191.72999572753906,192.52999877929688,42628800,-0.005424129774904141
2024-01-02,AAPL,187.14999389648438,188.44000244140625,183.88999938964844,185.63999938964844,82488700,-0.03578662771169838
2024-01-03,AAPL,184.22000122070312,185.8800048828125,183.42999267578125,184.25,58414500,-0.007487607165581278
2024-01-04,AAPL,182.14999389648438,183.08999633789062,180.8800048828125,181.91000366210938,71983600,-0.012700115809447077
2024-01-05,AAPL,181.99000549316406,182.75999450683594,180.1699981689453,181.17999267578125,62303300,-0.004013033761925966
2024-01-08,AAPL,182.08999633789062,185.60000610351562,181.5,185.55999755859375,59144500,0.024174881663950876
2024-01-09,AAPL,183.9199981689453,185.14999389648438,182.72999572753906,185.13999938964844,42841800,-0.002263409002323802
2024-01-10,AAPL,184.35000610351562,186.39999389648438,183.9199981689453,186.19000244140625,46792900,0.005671400319862574
2024-01-11,AAPL,186.5399932861328,187.0500030517578,183.6199951171875,185.58999633789062,49128400,-0.0032225473744458277
2024-01-12,AAPL,186.05999755859375,186.74000549316406,185.19000244140625,185.9199981689453,40444700,0.0017781229460982484
2024-01-16,AAPL,182.16000366210938,184.25999450683594,180.92999267578125,183.6300048828125,65603000,-0.012317089655153213
2024-01-17,AAPL,181.27000427246094,182.92999267578125,180.3000030517578,182.67999267578125,47317400,-0.005173512943255187
2024-01-18,AAPL,186.08999633789062,189.13999938964844,185.8300018310547,188.6300048828125,78005800,0.032570683411353496
2024-01-19,AAPL,189.3300018310547,191.9499969482422,188.82000732421875,191.55999755859375,68741000,0.015533014896551123
2024-01-22,AAPL,192.3000030517578,195.3300018310547,192.25999450683594,193.88999938964844,60133900,0.01216330058858972
2024-01-23,AAPL,195.02000427246094,195.75,193.8300018310547,195.17999267578125,42355600,0.006653222395139657
2024-01-24,AAPL,195.4199981689453,196.3800048828125,194.33999633789062,194.5,53631300,-0.0034839261261312426
2024-01-25,AAPL,195.22000122070312,196.27000427246094,193.11000061035156,194.1699981689453,54822100,-0.0016966675118492702
2024-01-26,AAPL,194.27000427246094,194.75999450683594,191.94000244140625,192.4199981689453,44594000,-0.009012720896651283
2024-01-29,AAPL,192.00999450683594,192.1999969482422,189.5800018310547,191.72999572753906,47145600,-0.003585918553020817
2024-01-30,AAPL,190.94000244140625,191.8000030517578,187.47000122070312,188.0399932861328,55859400,-0.01924582758897042
2024-01-31,AAPL,187.0399932861328,187.10000610351562,184.35000610351562,184.39999389648438,55467800,-0.01935758093816564
2024-02-01,AAPL,183.99000549316406,186.9499969482422,183.82000732421875,186.86000061035156,64885400,0.013340600842146166
2024-02-02,AAPL,179.86000061035156,187.3300018310547,179.25,185.85000610351562,102518000,-0.0054050867148502935
2024-02-05,AAPL,188.14999389648438,189.25,185.83999633789062,187.67999267578125,69668800,0.009846577950857638
2024-02-06,AAPL,186.86000061035156,189.30999755859375,186.77000427246094,189.3000030517578,43490800,0.0086317691773099
2024-02-07,AAPL,190.63999938964844,191.0500030517578,188.61000061035156,189.41000366210938,53439000,0.0005810914346444651
2024-02-08,AAPL,189.38999938964844,189.5399932861328,187.35000610351562,188.32000732421875,40962000,-0.005754692554861496
2024-02-09,AAPL,188.64999389648438,189.99000549316406,188.0,188.85000610351562,45155200,0.0028143519471321987
2024-02-12,AAPL,188.4199981689453,188.6699981689453,186.7899932861328,187.14999389648438,41781900,-0.009001917670574011
2024-02-13,AAPL,185.77000427246094,186.2100067138672,183.50999450683594,185.0399932861328,56529500,-0.011274382469489308
2024-02-14,AAPL,185.32000732421875,185.52999877929688,182.44000244140625,184.14999389648438,54630500,-0.004809767736384418
2024-02-15,AAPL,183.5500030517578,184.49000549316406,181.35000610351562,183.86000061035156,65434500,-0.0015747667431138535
2024-02-16,AAPL,183.4199981689453,184.85000610351562,181.6699981689453,182.30999755859375,49701400,-0.008430343993322875
2024-02-20,AAPL,181.7899932861328,182.42999267578125,180.0,181.55999755859375,53665600,-0.004113872031395016
2024-02-21,AAPL,181.94000244140625,182.88999938964844,180.66000366210938,182.32000732421875,41529700,0.004185997884141424
2024-02-22,AAPL,183.47999572753906,184.9600067138672,182.4600067138672,184.3699951171875,52292200,0.011243899246467626
2024-02-23,AAPL,185.00999450683594,185.0399932861328,182.22999572753906,182.52000427246094,45119700,-0.010034121026855192
2024-02-26,AAPL,182.24000549316406,182.75999450683594,180.64999389648438,181.16000366210938,40867400,-0.007451241390074692
2024-02-27,AAPL,181.10000610351562,183.9199981689453,179.55999755859375,182.6300048828125,54318900,0.008114380608232441
2024-02-28,AAPL,182.50999450683594,183.1199951171875,180.1300048828125,181.4199981689453,48953900,-0.006625454095802064
2024-02-29,AAPL,181.27000427246094,182.57000732421875,179.52999877929688,180.75,136682600,-0.003693077806788292
2024-03-01,AAPL,179.5500030517578,180.52999877929688,177.3800048828125,179.66000366210938,73488000,-0.00603040850838521
2024-03-04,AAPL,176.14999389648438,176.89999389648438,173.7899932861328,175.10000610351562,81510100,-0.025381261636673647
2024-03-05,AAPL,170.75999450683594,172.0399932861328,169.6199951171875,170.1199951171875,95132400,-0.028440952671264008
2024-03-06,AAPL,171.05999755859375,171.24000549316406,168.67999267578125,169.1199951171875,68587700,-0.005878203789690617
2024-03-07,AAPL,169.14999389648438,170.72999572753906,168.49000549316406,169.0,71765100,-0.0007095264939214196
2024-03-08,AAPL,169.0,173.6999969482422,168.94000244140625,170.72999572753906,76114600,0.010236661109698675
2024-03-11,AAPL,172.94000244140625,174.3800048828125,172.0500030517578,172.75,60139500,0.01183157220764297
2024-03-12,AAPL,173.14999389648438,174.02999877929688,171.00999450683594,173.22999572753906,59825400,0.002778557033511264
2024-03-13,AAPL,172.77000427246094,173.19000244140625,170.75999450683594,171.1300048828125,52488700,-0.012122559005482425
2024-03-14,AAPL,172.91000366210938,174.30999755859375,172.0500030517578,173.0,72913500,0.010927336316434166
2024-03-15,AAPL,171.1699981689453,172.6199951171875,170.2899932861328,172.6199951171875,121664700,-0.002196560016257232
2024-03-18,AAPL,175.57000732421875,177.7100067138672,173.52000427246094,173.72000122070312,75604200,0.006372414173507979
2024-03-19,AAPL,174.33999633789062,176.61000061035156,173.02999877929688,176.0800018310547,55215200,0.013585082856137465
2024-03-20,AAPL,175.72000122070312,178.6699981689453,175.08999633789062,178.6699981689453,53423100,0.014709202129471022
2024-03-21,AAPL,177.0500030517578,177.49000549316406,170.83999633789062,171.3699951171875,106181300,-0.04085746418856029
2024-03-22,AAPL,171.75999450683594,173.0500030517578,170.05999755859375,172.27999877929688,71106600,0.005310169154682409
2024-03-25,AAPL,170.57000732421875,171.94000244140625,169.4499969482422,170.85000610351562,54288300,-0.0083003986876804
2024-03-26,AAPL,170.0,171.4199981689453,169.5800018310547,169.7100067138672,57388400,-0.006672515943357493
2024-03-27,AAPL,170.41000366210938,173.60000610351562,170.11000061035156,173.30999755859375,60273300,0.021212602099510702
2024-03-28,AAPL,171.75,172.22999572753906,170.50999450683594,171.47999572753906,65672700,-0.010559124440792766
2024-04-01,AAPL,171.19000244140625,171.25,169.47999572753906,170.02999877929688,46240500,-0.008455779008450959
2024-04-02,AAPL,169.0800018310547,169.33999633789062,168.22999572753906,168.83999633789062,49329500,-0.006998779332762939
2024-04-03,AAPL,168.7899932861328,170.67999267578125,168.5800018310547,169.64999389648438,47691700,0.004797427008780275
2024-04-04,AAPL,170.2899932861328,171.9199981689453,168.82000732421875,168.82000732421875,53704400,-0.00489234660846527
2024-04-05,AAPL,169.58999633789062,170.38999938964844,168.9499969482422,169.5800018310547,42055200,0.004501803541427263
2024-04-08,AAPL,169.02999877929688,169.1999969482422,168.24000549316406,168.4499969482422,37425500,-0.0066635503633162285
2024-04-09,AAPL,168.6999969482422,170.0800018310547,168.35000610351562,169.6699981689453,42451200,0.007242512572309456
2024-04-10,AAPL,168.8000030517578,169.08999633789062,167.11000061035156,167.77999877929688,49709300,-0.01113926687125033
2024-04-11,AAPL,168.33999633789062,175.4600067138672,168.16000366210938,175.0399932861328,91070300,0.04327091762818491
2024-04-12,AAPL,174.25999450683594,178.36000061035156,174.2100067138672,176.5500030517578,101593300,0.00862665575607413
2024-04-15,AAPL,175.36000061035156,176.6300048828125,172.5,172.69000244140625,73531800,-0.021863497839872292
2024-04-16,AAPL,171.75,173.75999450683594,168.27000427246094,169.3800048828125,73711200,-0.019167279586534414
2024-04-17,AAPL,169.61000061035156,170.64999389648438,168.0,168.0,50901200,-0.008147389556206863
2024-04-18,AAPL,168.02999877929688,168.63999938964844,166.5500030517578,167.0399932861328,43122900,-0.0057143256777808515
2024-04-19,AAPL,166.2100067138672,166.39999389648438,164.0800018310547,165.0,67772100,-0.012212603975853775
2024-04-22,AAPL,165.52000427246094,167.25999450683594,164.77000427246094,165.83999633789062,48116400,0.005090886896306879
2024-04-23,AAPL,165.35000610351562,167.0500030517578,164.9199981689453,166.89999389648438,49537800,0.006391688265803275
2024-04-24,AAPL,166.5399932861328,169.3000030517578,166.2100067138672,169.02000427246094,48251800,0.012702279529689164
2024-04-25,AAPL,169.52999877929688,170.61000061035156,168.14999389648438,169.88999938964844,50558300,0.005147290824730311
2024-04-26,AAPL,169.8800048828125,171.33999633789062,169.17999267578125,169.3000030517578,44838400,-0.003472813820767917
2024-04-29,AAPL,173.3699951171875,176.02999877929688,173.10000610351562,173.5,68169400,0.024808014604454476
2024-04-30,AAPL,173.3300018310547,174.99000549316406,170.0,170.3300018310547,65934800,-0.01827088281812861
2024-05-01,AAPL,169.5800018310547,172.7100067138672,169.11000061035156,169.3000030517578,50383100,-0.006047077838456816
2024-05-02,AAPL,172.50999450683594,173.4199981689453,170.88999938964844,173.02999877929688,94214900,0.02203187040935095
2024-05-03,AAPL,186.64999389648438,187.0,182.66000366210938,183.3800048828125,163224100,0.05981625253732603
2024-05-06,AAPL,182.35000610351562,184.1999969482422,180.4199981689453,181.7100067138672,78569700,-0.009106762593950823
2024-05-07,AAPL,183.4499969482422,184.89999389648438,181.32000732421875,182.39999389648438,77305800,0.0037971886914498487
2024-05-08,AAPL,182.85000610351562,183.07000732421875,181.4499969482422,182.74000549316406,45057100,0.0018640987283840005
2024-05-09,AAPL,182.55999755859375,184.66000366210938,182.11000061035156,184.57000732421875,48983000,0.01001423758369735
2024-05-10,AAPL,184.89999389648438,185.08999633789062,182.1300048828125,183.0500030517578,50759500,-0.008235380680192916
2024-05-13,AAPL,185.44000244140625,187.10000610351562,184.6199951171875,186.27999877929688,72044800,0.017645428427694565
2024-05-14,AAPL,187.50999450683594,188.3000030517578,186.2899932861328,187.42999267578125,52393600,0.006173469529849429
2024-05-15,AAPL,187.91000366210938,190.64999389648438,187.3699951171875,189.72000122070312,70400000,0.012217940748059153
2024-05-16,AAPL,190.47000122070312,191.10000610351562,189.66000366210938,189.83999633789062,52845200,0.000632485327932919
2024-05-17,AAPL,189.50999450683594,190.80999755859375,189.17999267578125,189.8699951171875,41282900,0.00015802138577525326
2024-05-20,AAPL,189.3300018310547,191.9199981689453,189.00999450683594,191.0399932861328,44361300,0.006162101432736655
2024-05-21,AAPL,191.08999633789062,192.72999572753906,190.9199981689453,192.35000610351562,42309400,0.006857270013722827
2024-05-22,AAPL,192.27000427246094,192.82000732421875,190.27000427246094,190.89999389648438,34648500,-0.0075384047882530725
2024-05-23,AAPL,190.97999572753906,191.0,186.6300048828125,186.8800048828125,51005900,-0.021058088749084547
2024-05-24,AAPL,188.82000732421875,190.5800018310547,188.0399932861328,189.97999572753906,36294600,0.016588135507972
2024-05-28,AAPL,191.50999450683594,193.0,189.10000610351562,189.99000549316406,52280100,5.268852431883353e-05
2024-05-29,AAPL,189.61000061035156,192.25,189.50999450683594,190.2899932861328,53068000,0.0015789661787211084
