date,naive_turnover,constrained_turnover,naive_cost,constrained_cost,turnover_reduction,cost_saving
2021-06-21,0.21978021978021978,0.03545000000000001,0.00021978021978021978,3.545000000000001e-05,0.18433021978021977,0.00018433021978021976
2021-06-22,0.07692307692307693,0.022000000000000006,7.692307692307693e-05,2.2000000000000006e-05,0.05492307692307692,5.492307692307692e-05
2021-06-23,0.08791208791208792,0.019850000000000003,8.791208791208792e-05,1.9850000000000005e-05,0.06806208791208791,6.806208791208791e-05
2021-06-24,0.0989010989010989,0.025650000000000006,9.890109890109889e-05,2.5650000000000007e-05,0.07325109890109889,7.325109890109888e-05
2021-06-25,0.05494505494505495,0.025149999999999985,5.494505494505495e-05,2.5149999999999985e-05,0.029795054945054966,2.9795054945054967e-05
2021-06-28,0.07692307692307691,0.017850000000000026,7.692307692307691e-05,1.7850000000000027e-05,0.05907307692307689,5.9073076923076885e-05
2021-06-29,0.06593406593406594,0.012449999999999998,6.593406593406594e-05,1.2449999999999998e-05,0.05348406593406594,5.3484065934065944e-05
2021-06-30,0.032967032967032975,0.012249999999999985,3.296703296703298e-05,1.2249999999999984e-05,0.02071703296703299,2.0717032967032992e-05
2021-07-01,0.010989010989010988,0.00935000000000001,1.0989010989010989e-05,9.350000000000009e-06,0.0016390109890109788,1.63901098901098e-06
2021-07-02,0.04395604395604395,0.011049999999999994,4.3956043956043955e-05,1.1049999999999994e-05,0.03290604395604396,3.2906043956043964e-05
2021-07-06,0.08791208791208792,0.023100000000000002,8.791208791208792e-05,2.3100000000000002e-05,0.06481208791208792,6.481208791208792e-05
2021-07-07,0.010989010989010988,0.020149999999999994,1.0989010989010989e-05,2.0149999999999995e-05,-0.009160989010989006,-9.160989010989006e-06
2021-07-08,0.12087912087912087,0.02685,0.00012087912087912087,2.685e-05,0.09402912087912087,9.402912087912087e-05
2021-07-09,0.15384615384615385,0.03685000000000001,0.00015384615384615385,3.685000000000001e-05,0.11699615384615385,0.00011699615384615385
2021-07-12,0.16483516483516483,0.021350000000000004,0.00016483516483516484,2.1350000000000004e-05,0.14348516483516482,0.00014348516483516483
2021-07-13,0.12087912087912088,0.020349999999999983,0.00012087912087912089,2.0349999999999983e-05,0.1005291208791209,0.00010052912087912091
2021-07-14,0.12087912087912087,0.017099999999999994,0.00012087912087912087,1.7099999999999996e-05,0.10377912087912088,0.00010377912087912088
2021-07-15,0.15384615384615385,0.032350000000000004,0.00015384615384615385,3.235000000000001e-05,0.12149615384615385,0.00012149615384615385
2021-07-16,0.13186813186813184,0.043600000000000014,0.00013186813186813186,4.3600000000000016e-05,0.08826813186813183,8.826813186813184e-05
2021-07-19,0.25274725274725274,0.04489999999999999,0.00025274725274725276,4.489999999999999e-05,0.20784725274725274,0.00020784725274725278
2021-07-20,0.1868131868131868,0.042300000000000004,0.0001868131868131868,4.2300000000000005e-05,0.14451318681318678,0.0001445131868131868
2021-07-21,0.1758241758241758,0.034499999999999975,0.00017582417582417582,3.449999999999998e-05,0.14132417582417584,0.00014132417582417585
2021-07-22,0.15384615384615383,0.030849999999999978,0.00015384615384615382,3.084999999999998e-05,0.12299615384615385,0.00012299615384615386
2021-07-23,0.05494505494505494,0.028000000000000025,5.494505494505494e-05,2.8000000000000027e-05,0.026945054945054912,2.694505494505491e-05
2021-07-26,0.13186813186813184,0.031750000000000014,0.00013186813186813186,3.175000000000001e-05,0.10011813186813183,0.00010011813186813184
2021-07-27,0.14285714285714285,0.023600000000000006,0.00014285714285714284,2.3600000000000008e-05,0.11925714285714284,0.00011925714285714284
2021-07-28,0.08791208791208792,0.02634999999999999,8.791208791208792e-05,2.6349999999999993e-05,0.06156208791208793,6.156208791208793e-05
2021-07-29,0.1208791208791209,0.027199999999999995,0.0001208791208791209,2.7199999999999997e-05,0.09367912087912089,9.36791208791209e-05
2021-07-30,0.0879120879120879,0.02455,8.791208791208791e-05,2.455e-05,0.0633620879120879,6.336208791208791e-05
2021-08-02,0.04395604395604395,0.020350000000000004,4.3956043956043955e-05,2.0350000000000003e-05,0.02360604395604395,2.360604395604395e-05
2021-08-03,0.05494505494505494,0.017199999999999997,5.494505494505494e-05,1.7199999999999998e-05,0.03774505494505494,3.774505494505494e-05
2021-08-04,0.043956043956043966,0.017599999999999998,4.395604395604397e-05,1.7599999999999998e-05,0.02635604395604397,2.635604395604397e-05
2021-08-05,0.10989010989010989,0.014699999999999987,0.00010989010989010989,1.4699999999999988e-05,0.0951901098901099,9.51901098901099e-05
2021-08-06,0.09890109890109891,0.02674999999999999,9.89010989010989e-05,2.674999999999999e-05,0.07215109890109891,7.215109890109892e-05
2021-08-09,0.07692307692307693,0.020499999999999987,7.692307692307693e-05,2.0499999999999987e-05,0.05642307692307694,5.642307692307694e-05
2021-08-10,0.07692307692307693,0.016099999999999996,7.692307692307693e-05,1.6099999999999995e-05,0.06082307692307693,6.082307692307693e-05
2021-08-11,0.06593406593406592,0.016250000000000007,6.593406593406593e-05,1.625000000000001e-05,0.049684065934065914,4.968406593406592e-05
2021-08-12,0.13186813186813184,0.02625,0.00013186813186813186,2.625e-05,0.10561813186813185,0.00010561813186813186
2021-08-13,0.06593406593406592,0.025250000000000026,6.593406593406593e-05,2.5250000000000028e-05,0.0406840659340659,4.06840659340659e-05
2021-08-16,0.10989010989010989,0.0381,0.00010989010989010989,3.8100000000000005e-05,0.0717901098901099,7.179010989010989e-05
2021-08-17,0.0769230769230769,0.03924999999999999,7.69230769230769e-05,3.924999999999999e-05,0.037673076923076906,3.767307692307691e-05
2021-08-18,0.20879120879120877,0.0475,0.00020879120879120877,4.75e-05,0.16129120879120878,0.00016129120879120875
2021-08-19,0.0989010989010989,0.037800000000000014,9.890109890109889e-05,3.780000000000002e-05,0.06110109890109888,6.110109890109888e-05
2021-08-20,0.13186813186813187,0.029099999999999997,0.00013186813186813188,2.91e-05,0.10276813186813187,0.00010276813186813188
2021-08-23,0.23076923076923075,0.03634999999999999,0.00023076923076923076,3.6349999999999996e-05,0.19441923076923076,0.00019441923076923077
2021-08-24,0.03296703296703297,0.0332,3.296703296703297e-05,3.32e-05,-0.00023296703296703247,-2.3296703296702955e-07
2021-08-25,0.06593406593406595,0.030250000000000006,6.593406593406596e-05,3.0250000000000007e-05,0.035684065934065944,3.568406593406595e-05
2021-08-26,0.0989010989010989,0.026800000000000018,9.890109890109889e-05,2.6800000000000018e-05,0.07210109890109888,7.210109890109888e-05
2021-08-27,0.05494505494505495,0.019700000000000006,5.494505494505495e-05,1.9700000000000005e-05,0.03524505494505495,3.524505494505495e-05
2021-08-30,0.08791208791208792,0.021950000000000008,8.791208791208792e-05,2.195000000000001e-05,0.06596208791208791,6.596208791208792e-05
2021-08-31,0.06593406593406592,0.02029999999999999,6.593406593406593e-05,2.0299999999999992e-05,0.04563406593406593,4.5634065934065937e-05
2021-09-01,0.03296703296703297,0.01865,3.296703296703297e-05,1.865e-05,0.014317032967032968,1.4317032967032972e-05
2021-09-02,0.1978021978021978,0.03415000000000001,0.00019780219780219779,3.415000000000001e-05,0.16365219780219778,0.00016365219780219777
2021-09-03,0.054945054945054944,0.02870000000000001,5.4945054945054945e-05,2.870000000000001e-05,0.026245054945054934,2.6245054945054935e-05
2021-09-07,0.16483516483516483,0.018850000000000006,0.00016483516483516484,1.8850000000000008e-05,0.14598516483516483,0.00014598516483516484
2021-09-08,0.07692307692307693,0.01759999999999997,7.692307692307693e-05,1.759999999999997e-05,0.05932307692307696,5.932307692307696e-05
2021-09-09,0.14285714285714285,0.03185,0.00014285714285714284,3.185e-05,0.11100714285714285,0.00011100714285714284
2021-09-10,0.1868131868131868,0.03925000000000002,0.0001868131868131868,3.925000000000002e-05,0.14756318681318675,0.0001475631868131868
2021-09-13,0.13186813186813187,0.04084999999999997,0.00013186813186813188,4.084999999999997e-05,0.0910181318681319,9.101813186813192e-05
2021-09-14,0.13186813186813187,0.038100000000000016,0.00013186813186813188,3.810000000000002e-05,0.09376813186813185,9.376813186813187e-05
2021-09-15,0.14285714285714288,0.030450000000000022,0.00014285714285714287,3.0450000000000022e-05,0.11240714285714286,0.00011240714285714285
2021-09-16,0.054945054945054944,0.021749999999999988,5.4945054945054945e-05,2.174999999999999e-05,0.03319505494505495,3.319505494505496e-05
2021-09-17,0.13186813186813187,0.023999999999999987,0.00013186813186813188,2.3999999999999987e-05,0.10786813186813188,0.0001078681318681319
2021-09-20,0.25274725274725274,0.05644999999999999,0.00025274725274725276,5.6449999999999997e-05,0.19629725274725274,0.00019629725274725277
2021-09-21,0.10989010989010989,0.038049999999999994,0.00010989010989010989,3.8049999999999997e-05,0.07184010989010989,7.184010989010989e-05
2021-09-22,0.23076923076923075,0.03700000000000002,0.00023076923076923076,3.700000000000002e-05,0.19376923076923075,0.00019376923076923076
2021-09-23,0.0989010989010989,0.03824999999999998,9.890109890109889e-05,3.824999999999998e-05,0.06065109890109892,6.065109890109891e-05
2021-09-24,0.07692307692307693,0.034949999999999995,7.692307692307693e-05,3.4949999999999996e-05,0.04197307692307693,4.197307692307693e-05
2021-09-27,0.09890109890109891,0.0218,9.89010989010989e-05,2.18e-05,0.07710109890109891,7.71010989010989e-05
2021-09-28,0.21978021978021978,0.04339999999999999,0.00021978021978021978,4.339999999999999e-05,0.17638021978021978,0.00017638021978021978
2021-09-29,0.054945054945054944,0.03670000000000001,5.4945054945054945e-05,3.670000000000001e-05,0.018245054945054934,1.8245054945054934e-05
2021-09-30,0.12087912087912087,0.0249,0.00012087912087912087,2.49e-05,0.09597912087912086,9.597912087912088e-05
2021-10-01,0.21978021978021975,0.04125000000000001,0.00021978021978021975,4.1250000000000007e-05,0.17853021978021974,0.00017853021978021975
2021-10-04,0.17582417582417578,0.023850000000000003,0.0001758241758241758,2.3850000000000004e-05,0.15197417582417577,0.00015197417582417578
2021-10-05,0.19780219780219777,0.03185,0.00019780219780219776,3.185e-05,0.16595219780219778,0.00016595219780219777
2021-10-06,0.0989010989010989,0.03320000000000001,9.890109890109889e-05,3.320000000000001e-05,0.06570109890109889,6.570109890109889e-05
2021-10-07,0.06593406593406595,0.03275000000000001,6.593406593406596e-05,3.275000000000001e-05,0.03318406593406594,3.3184065934065946e-05
2021-10-08,0.032967032967032954,0.025399999999999992,3.296703296703296e-05,2.5399999999999994e-05,0.007567032967032962,7.5670329670329635e-06
2021-10-11,0.13186813186813184,0.021900000000000003,0.00013186813186813186,2.1900000000000004e-05,0.10996813186813184,0.00010996813186813185
2021-10-12,0.13186813186813187,0.03405000000000001,0.00013186813186813188,3.4050000000000014e-05,0.09781813186813186,9.781813186813187e-05
2021-10-13,0.15384615384615383,0.03170000000000001,0.00015384615384615382,3.170000000000001e-05,0.12214615384615382,0.0001221461538461538
2021-10-14,0.18681318681318682,0.030900000000000007,0.00018681318681318683,3.0900000000000006e-05,0.1559131868131868,0.0001559131868131868
2021-10-15,0.09890109890109891,0.023000000000000013,9.89010989010989e-05,2.3000000000000014e-05,0.07590109890109889,7.590109890109889e-05
2021-10-18,0.054945054945054944,0.02699999999999999,5.4945054945054945e-05,2.699999999999999e-05,0.027945054945054955,2.7945054945054956e-05
2021-10-19,0.032967032967032975,0.022499999999999996,3.296703296703298e-05,2.2499999999999995e-05,0.010467032967032979,1.0467032967032983e-05
2021-10-20,0.05494505494505494,0.02225000000000001,5.494505494505494e-05,2.225000000000001e-05,0.032695054945054924,3.269505494505493e-05
2021-10-21,0.0989010989010989,0.021149999999999974,9.890109890109889e-05,2.1149999999999975e-05,0.07775109890109892,7.775109890109892e-05
2021-10-22,0.25274725274725274,0.053300000000000014,0.00025274725274725276,5.3300000000000015e-05,0.19944725274725272,0.00019944725274725274
2021-10-25,0.12087912087912088,0.03215,0.00012087912087912089,3.2149999999999995e-05,0.08872912087912088,8.872912087912089e-05
2021-10-26,0.13186813186813184,0.0208,0.00013186813186813186,2.08e-05,0.11106813186813184,0.00011106813186813185
2021-10-27,0.1978021978021978,0.037750000000000006,0.00019780219780219779,3.775000000000001e-05,0.1600521978021978,0.0001600521978021978
2021-10-28,0.0879120879120879,0.022749999999999986,8.791208791208791e-05,2.2749999999999987e-05,0.06516208791208791,6.516208791208793e-05
2021-10-29,0.1758241758241758,0.03555000000000001,0.00017582417582417582,3.555000000000001e-05,0.14027417582417578,0.00014027417582417582
2021-11-01,0.15384615384615383,0.044000000000000025,0.00015384615384615382,4.4000000000000026e-05,0.1098461538461538,0.0001098461538461538
2021-11-02,0.0879120879120879,0.028299999999999992,8.791208791208791e-05,2.8299999999999993e-05,0.05961208791208791,5.961208791208791e-05
2021-11-03,0.15384615384615383,0.02810000000000001,0.00015384615384615382,2.8100000000000012e-05,0.1257461538461538,0.00012574615384615382
2021-11-04,0.13186813186813184,0.03149999999999999,0.00013186813186813186,3.149999999999999e-05,0.10036813186813184,0.00010036813186813186
2021-11-05,0.010989010989010992,0.024400000000000015,1.0989010989010992e-05,2.4400000000000017e-05,-0.013410989010989024,-1.3410989010989025e-05
2021-11-08,0.10989010989010989,0.02465000000000001,0.00010989010989010989,2.465000000000001e-05,0.08524010989010988,8.524010989010989e-05
2021-11-09,0.07692307692307693,0.021250000000000005,7.692307692307693e-05,2.1250000000000005e-05,0.05567307692307692,5.5673076923076924e-05
2021-11-10,0.23076923076923075,0.04425,0.00023076923076923076,4.425e-05,0.18651923076923077,0.00018651923076923077
2021-11-11,0.0989010989010989,0.043150000000000015,9.890109890109889e-05,4.315000000000002e-05,0.05575109890109888,5.5751098901098874e-05
2021-11-12,0.23076923076923075,0.02664999999999999,0.00023076923076923076,2.664999999999999e-05,0.20411923076923078,0.00020411923076923077
2021-11-15,0.07692307692307693,0.02334999999999999,7.692307692307693e-05,2.3349999999999988e-05,0.05357307692307694,5.357307692307694e-05
2021-11-16,0.06593406593406592,0.02245000000000002,6.593406593406593e-05,2.245000000000002e-05,0.0434840659340659,4.348406593406591e-05
2021-11-17,0.04395604395604395,0.02095,4.3956043956043955e-05,2.095e-05,0.023006043956043953,2.3006043956043954e-05
2021-11-18,0.06593406593406594,0.02034999999999999,6.593406593406594e-05,2.034999999999999e-05,0.04558406593406594,4.558406593406595e-05
2021-11-19,0.054945054945054944,0.01850000000000001,5.4945054945054945e-05,1.850000000000001e-05,0.036445054945054935,3.6445054945054936e-05
2021-11-22,0.18681318681318682,0.03795000000000002,0.00018681318681318683,3.795000000000002e-05,0.1488631868131868,0.0001488631868131868
2021-11-23,0.09890109890109888,0.03954999999999999,9.890109890109888e-05,3.9549999999999986e-05,0.059351098901098895,5.9351098901098894e-05
2021-11-24,0.03296703296703296,0.0299,3.2967032967032964e-05,2.9900000000000002e-05,0.0030670329670329614,3.0670329670329626e-06
2021-11-26,0.2747252747252747,0.04834999999999999,0.0002747252747252747,4.834999999999999e-05,0.2263752747252747,0.00022637527472527474
2021-11-29,0.14285714285714285,0.04495000000000002,0.00014285714285714284,4.495000000000002e-05,0.09790714285714283,9.790714285714282e-05
2021-11-30,0.14285714285714285,0.03284999999999999,0.00014285714285714284,3.284999999999999e-05,0.11000714285714286,0.00011000714285714286
2021-12-01,0.04395604395604395,0.03075000000000001,4.3956043956043955e-05,3.075000000000001e-05,0.013206043956043943,1.3206043956043946e-05
2021-12-02,0.16483516483516483,0.032649999999999985,0.00016483516483516484,3.264999999999999e-05,0.13218516483516485,0.00013218516483516485
2021-12-03,0.14285714285714288,0.027450000000000023,0.00014285714285714287,2.7450000000000023e-05,0.11540714285714285,0.00011540714285714285
2021-12-06,0.09890109890109888,0.026549999999999997,9.890109890109888e-05,2.6549999999999998e-05,0.07235109890109889,7.235109890109888e-05
2021-12-07,0.16483516483516483,0.044449999999999996,0.00016483516483516484,4.4449999999999996e-05,0.12038516483516484,0.00012038516483516484
2021-12-08,0.10989010989010989,0.036699999999999997,0.00010989010989010989,3.67e-05,0.07319010989010989,7.319010989010989e-05
2021-12-09,0.05494505494505495,0.034200000000000015,5.494505494505495e-05,3.420000000000002e-05,0.020745054945054936,2.0745054945054934e-05
2021-12-10,0.15384615384615385,0.03259999999999999,0.00015384615384615385,3.259999999999999e-05,0.12124615384615386,0.00012124615384615386
2021-12-13,0.13186813186813184,0.03979999999999999,0.00013186813186813186,3.979999999999999e-05,0.09206813186813186,9.206813186813187e-05
2021-12-14,0.1978021978021978,0.04355000000000001,0.00019780219780219779,4.3550000000000015e-05,0.1542521978021978,0.00015425219780219776
2021-12-15,0.2967032967032967,0.04285,0.0002967032967032967,4.285e-05,0.2538532967032967,0.0002538532967032967
2021-12-16,0.16483516483516483,0.03695000000000002,0.00016483516483516484,3.695000000000002e-05,0.12788516483516482,0.00012788516483516483
2021-12-17,0.14285714285714285,0.03099999999999998,0.00014285714285714284,3.099999999999998e-05,0.11185714285714288,0.00011185714285714286
2021-12-20,0.15384615384615385,0.03314999999999999,0.00015384615384615385,3.314999999999999e-05,0.12069615384615387,0.00012069615384615386
2021-12-21,0.21978021978021978,0.029049999999999982,0.00021978021978021978,2.904999999999998e-05,0.19073021978021978,0.0001907302197802198
2021-12-22,0.16483516483516483,0.04320000000000001,0.00016483516483516484,4.320000000000001e-05,0.12163516483516482,0.00012163516483516481
2021-12-23,0.06593406593406594,0.024050000000000002,6.593406593406594e-05,2.4050000000000002e-05,0.041884065934065934,4.188406593406594e-05
2021-12-27,0.08791208791208789,0.029449999999999983,8.79120879120879e-05,2.9449999999999984e-05,0.05846208791208791,5.846208791208791e-05
2021-12-28,0.0879120879120879,0.019200000000000002,8.791208791208791e-05,1.9200000000000003e-05,0.06871208791208791,6.87120879120879e-05
2021-12-29,0.13186813186813184,0.02380000000000001,0.00013186813186813186,2.380000000000001e-05,0.10806813186813183,0.00010806813186813185
2021-12-30,0.10989010989010987,0.027199999999999985,0.00010989010989010988,2.7199999999999984e-05,0.08269010989010989,8.269010989010989e-05
2021-12-31,0.15384615384615383,0.028800000000000013,0.00015384615384615382,2.8800000000000012e-05,0.1250461538461538,0.0001250461538461538
2022-01-03,0.16483516483516483,0.02429999999999998,0.00016483516483516484,2.429999999999998e-05,0.14053516483516484,0.00014053516483516484
2022-01-04,0.0879120879120879,0.024350000000000004,8.791208791208791e-05,2.4350000000000006e-05,0.0635620879120879,6.35620879120879e-05
2022-01-05,0.16483516483516483,0.03025000000000001,0.00016483516483516484,3.025000000000001e-05,0.13458516483516483,0.00013458516483516483
2022-01-06,0.06593406593406592,0.02985000000000001,6.593406593406593e-05,2.985000000000001e-05,0.03608406593406591,3.608406593406592e-05
2022-01-07,0.14285714285714285,0.04150000000000002,0.00014285714285714284,4.1500000000000026e-05,0.10135714285714283,0.00010135714285714281
2022-01-10,0.15384615384615385,0.03185,0.00015384615384615385,3.185e-05,0.12199615384615385,0.00012199615384615385
2022-01-11,0.24175824175824176,0.039749999999999994,0.00024175824175824177,3.975e-05,0.20200824175824178,0.00020200824175824178
2022-01-12,0.08791208791208792,0.0388,8.791208791208792e-05,3.88e-05,0.04911208791208792,4.911208791208792e-05
2022-01-13,0.1978021978021978,0.030799999999999998,0.00019780219780219779,3.0799999999999996e-05,0.1670021978021978,0.0001670021978021978
2022-01-14,0.1758241758241758,0.040049999999999995,0.00017582417582417582,4.005e-05,0.1357741758241758,0.00013577417582417582
2022-01-18,0.1978021978021978,0.041999999999999996,0.00019780219780219779,4.2e-05,0.15580219780219778,0.0001558021978021978
2022-01-19,0.06593406593406592,0.03470000000000003,6.593406593406593e-05,3.470000000000003e-05,0.031234065934065892,3.12340659340659e-05
2022-01-20,0.04395604395604394,0.026849999999999992,4.395604395604394e-05,2.6849999999999992e-05,0.017106043956043947,1.710604395604395e-05
2022-01-21,0.10989010989010987,0.028549999999999954,0.00010989010989010988,2.8549999999999955e-05,0.08134010989010992,8.134010989010993e-05
2022-01-24,0.12087912087912087,0.02555000000000001,0.00012087912087912087,2.555000000000001e-05,0.09532912087912085,9.532912087912086e-05
2022-01-25,0.12087912087912087,0.02734999999999997,0.00012087912087912087,2.7349999999999974e-05,0.0935291208791209,9.35291208791209e-05
2022-01-26,0.13186813186813187,0.028000000000000008,0.00013186813186813188,2.800000000000001e-05,0.10386813186813186,0.00010386813186813188
2022-01-27,0.043956043956043946,0.024500000000000015,4.395604395604395e-05,2.4500000000000016e-05,0.01945604395604393,1.9456043956043932e-05
2022-01-28,0.1868131868131868,0.03860000000000001,0.0001868131868131868,3.860000000000001e-05,0.1482131868131868,0.00014821318681318679
2022-01-31,0.043956043956043966,0.037499999999999985,4.395604395604397e-05,3.749999999999998e-05,0.006456043956043982,6.456043956043985e-06
2022-02-01,0.0989010989010989,0.03145000000000002,9.890109890109889e-05,3.145000000000002e-05,0.06745109890109888,6.745109890109887e-05
2022-02-02,0.05494505494505493,0.023999999999999994,5.494505494505493e-05,2.3999999999999994e-05,0.030945054945054937,3.094505494505494e-05
2022-02-03,0.1868131868131868,0.033149999999999985,0.0001868131868131868,3.3149999999999986e-05,0.1536631868131868,0.0001536631868131868
2022-02-04,0.06593406593406594,0.0272,6.593406593406594e-05,2.72e-05,0.038734065934065934,3.8734065934065945e-05
2022-02-07,0.0879120879120879,0.0318,8.791208791208791e-05,3.18e-05,0.0561120879120879,5.611208791208791e-05
2022-02-08,0.10989010989010989,0.026850000000000002,0.00010989010989010989,2.6850000000000002e-05,0.08304010989010989,8.304010989010989e-05
2022-02-09,0.09890109890109888,0.022800000000000008,9.890109890109888e-05,2.280000000000001e-05,0.07610109890109887,7.610109890109887e-05
2022-02-10,0.07692307692307693,0.017399999999999985,7.692307692307693e-05,1.7399999999999986e-05,0.05952307692307694,5.9523076923076936e-05
2022-02-11,0.09890109890109888,0.02325,9.890109890109888e-05,2.325e-05,0.07565109890109889,7.565109890109888e-05
2022-02-14,0.07692307692307693,0.026700000000000015,7.692307692307693e-05,2.6700000000000015e-05,0.05022307692307691,5.0223076923076914e-05
2022-02-15,0.15384615384615385,0.023549999999999977,0.00015384615384615385,2.3549999999999976e-05,0.13029615384615387,0.00013029615384615388
2022-02-16,0.05494505494505493,0.02084999999999999,5.494505494505493e-05,2.0849999999999992e-05,0.03409505494505494,3.409505494505494e-05
2022-02-17,0.14285714285714285,0.02315000000000001,0.00014285714285714284,2.315000000000001e-05,0.11970714285714285,0.00011970714285714283
2022-02-18,0.09890109890109891,0.017,9.89010989010989e-05,1.7000000000000003e-05,0.08190109890109891,8.19010989010989e-05
2022-02-22,0.09890109890109888,0.01885000000000001,9.890109890109888e-05,1.885000000000001e-05,0.08005109890109888,8.005109890109887e-05
2022-02-23,0.07692307692307693,0.020649999999999995,7.692307692307693e-05,2.0649999999999994e-05,0.05627307692307693,5.627307692307693e-05
2022-02-24,0.1758241758241758,0.0313,0.00017582417582417582,3.13e-05,0.14452417582417582,0.00014452417582417582
2022-02-25,0.15384615384615385,0.03399999999999998,0.00015384615384615385,3.399999999999998e-05,0.11984615384615388,0.00011984615384615387
2022-02-28,0.10989010989010987,0.03195,0.00010989010989010988,3.195e-05,0.07794010989010988,7.794010989010987e-05
2022-03-01,0.0769230769230769,0.024300000000000023,7.69230769230769e-05,2.4300000000000025e-05,0.05262307692307688,5.262307692307688e-05
2022-03-02,0.10989010989010986,0.026900000000000004,0.00010989010989010986,2.6900000000000003e-05,0.08299010989010985,8.299010989010986e-05
2022-03-03,0.06593406593406594,0.019700000000000002,6.593406593406594e-05,1.97e-05,0.046234065934065934,4.623406593406594e-05
2022-03-04,0.19780219780219777,0.02925000000000001,0.00019780219780219776,2.925000000000001e-05,0.16855219780219777,0.00016855219780219775
2022-03-07,0.10989010989010989,0.027999999999999997,0.00010989010989010989,2.7999999999999996e-05,0.08189010989010989,8.189010989010989e-05
2022-03-08,0.10989010989010986,0.023050000000000015,0.00010989010989010986,2.3050000000000015e-05,0.08684010989010985,8.684010989010984e-05
2022-03-09,0.1758241758241758,0.030850000000000016,0.00017582417582417582,3.085000000000002e-05,0.1449741758241758,0.0001449741758241758
2022-03-10,0.15384615384615385,0.03499999999999998,0.00015384615384615385,3.499999999999998e-05,0.11884615384615388,0.00011884615384615387
2022-03-11,0.10989010989010989,0.02575000000000001,0.00010989010989010989,2.575000000000001e-05,0.08414010989010988,8.414010989010989e-05
2022-03-14,0.14285714285714285,0.022149999999999982,0.00014285714285714284,2.2149999999999983e-05,0.12070714285714287,0.00012070714285714286
2022-03-15,0.10989010989010989,0.017699999999999997,0.00010989010989010989,1.7699999999999997e-05,0.0921901098901099,9.21901098901099e-05
2022-03-16,0.14285714285714285,0.03295000000000001,0.00014285714285714284,3.295000000000001e-05,0.10990714285714284,0.00010990714285714283
2022-03-17,0.06593406593406594,0.02909999999999998,6.593406593406594e-05,2.9099999999999982e-05,0.036834065934065956,3.683406593406596e-05
2022-03-18,0.15384615384615385,0.035550000000000026,0.00015384615384615385,3.5550000000000024e-05,0.11829615384615383,0.00011829615384615383
2022-03-21,0.14285714285714285,0.02799999999999999,0.00014285714285714284,2.799999999999999e-05,0.11485714285714285,0.00011485714285714285
2022-03-22,0.021978021978021983,0.02190000000000001,2.1978021978021984e-05,2.190000000000001e-05,7.802197802197347e-05,7.802197802197355e-08
2022-03-23,0.043956043956043966,0.020549999999999978,4.395604395604397e-05,2.0549999999999978e-05,0.02340604395604399,2.340604395604399e-05
2022-03-24,0.010989010989010992,0.016450000000000006,1.0989010989010992e-05,1.6450000000000007e-05,-0.005460989010989015,-5.460989010989015e-06
2022-03-25,0.12087912087912087,0.01904999999999999,0.00012087912087912087,1.9049999999999992e-05,0.10182912087912088,0.00010182912087912088
2022-03-28,0.0989010989010989,0.020799999999999978,9.890109890109889e-05,2.0799999999999977e-05,0.07810109890109893,7.810109890109892e-05
2022-03-29,0.04395604395604396,0.013350000000000015,4.395604395604396e-05,1.3350000000000014e-05,0.030606043956043945,3.060604395604395e-05
2022-03-30,0.07692307692307691,0.018049999999999983,7.692307692307691e-05,1.8049999999999985e-05,0.05887307692307693,5.887307692307693e-05
2022-03-31,0.20879120879120877,0.05090000000000001,0.00020879120879120877,5.090000000000001e-05,0.15789120879120877,0.00015789120879120875
2022-04-01,0.10989010989010989,0.04369999999999999,0.00010989010989010989,4.369999999999999e-05,0.0661901098901099,6.61901098901099e-05
2022-04-04,0.20879120879120877,0.020950000000000003,0.00020879120879120877,2.0950000000000004e-05,0.18784120879120877,0.00018784120879120878
2022-04-05,0.17582417582417584,0.03175,0.00017582417582417585,3.175e-05,0.14407417582417584,0.00014407417582417586
2022-04-06,0.13186813186813184,0.04119999999999999,0.00013186813186813186,4.1199999999999985e-05,0.09066813186813186,9.066813186813187e-05
2022-04-07,0.07692307692307693,0.04005,7.692307692307693e-05,4.0050000000000004e-05,0.036873076923076925,3.687307692307692e-05
2022-04-08,0.13186813186813187,0.028050000000000002,0.00013186813186813188,2.8050000000000004e-05,0.10381813186813187,0.00010381813186813188
2022-04-11,0.04395604395604395,0.02610000000000001,4.3956043956043955e-05,2.6100000000000008e-05,0.017856043956043944,1.7856043956043947e-05
2022-04-12,0.08791208791208792,0.0221,8.791208791208792e-05,2.2100000000000002e-05,0.06581208791208792,6.581208791208793e-05
2022-04-13,0.20879120879120877,0.03495000000000001,0.00020879120879120877,3.495000000000001e-05,0.17384120879120876,0.00017384120879120876
2022-04-14,0.10989010989010989,0.02305000000000001,0.00010989010989010989,2.305000000000001e-05,0.08684010989010987,8.684010989010987e-05
2022-04-18,0.0989010989010989,0.024549999999999978,9.890109890109889e-05,2.454999999999998e-05,0.07435109890109892,7.43510989010989e-05
2022-04-19,0.1868131868131868,0.03774999999999999,0.0001868131868131868,3.7749999999999996e-05,0.1490631868131868,0.0001490631868131868
2022-04-20,0.15384615384615385,0.02015000000000001,0.00015384615384615385,2.0150000000000012e-05,0.13369615384615385,0.00013369615384615385
2022-04-21,0.12087912087912088,0.023849999999999996,0.00012087912087912089,2.3849999999999997e-05,0.09702912087912088,9.702912087912089e-05
